query_id,user_id,query_text,category,use_case,budget_min,budget_max,preferred_brand,primary_preference,pref_performance,pref_battery,pref_portability,pref_display,pref_camera,pref_audio,pref_gaming,pref_office,pref_connectivity,pref_quality,pref_sustainability,query_time,split
Q003787,U01750,1300元以内的显示器，编程开发用，要求游戏体验稳定,显示器,编程开发,899,1300,森屿,gaming,0.19491,0.10467,0.01444,0.13392,0.01444,0.01444,0.24909,0.19771,0.02434,0.0376,0.01444,2026-06-01T14:13:00+10:00,train
Q003788,U02217,想买一款键鼠套装，平时学习办公，预算不超过1100元，比较看重游戏体验稳定,键鼠套装,学习办公,699,1100,极昼,gaming,0.01409,0.15495,0.1559,0.10212,0.01409,0.01409,0.25112,0.20685,0.03232,0.04039,0.01409,2026-06-01T14:47:00+10:00,train
Q003789,U01054,4000元以内的平板电脑，影音娱乐用，要求办公效率高,平板电脑,影音娱乐,3099,4000,澄光,office,0.09975,0.1446,0.03661,0.19681,0.01405,0.19713,0.01405,0.25486,0.01405,0.01405,0.01405,2026-06-01T15:17:00+10:00,train
Q003790,U00687,6300元以内的平板电脑，轻度游戏用，要求屏幕素质好,平板电脑,轻度游戏,4599,6300,岚川,display,0.18048,0.02291,0.03301,0.37364,0.01394,0.03681,0.18823,0.03943,0.01394,0.08366,0.01394,2026-06-01T16:00:00+10:00,train
Q003791,U02146,4700元以内的平板电脑，差旅通勤用，要求性能流畅,平板电脑,差旅通勤,3299,4700,玄甲,performance,0.26249,0.20696,0.20523,0.02542,0.01458,0.02317,0.01458,0.02157,0.12394,0.08748,0.01458,2026-06-01T16:22:00+10:00,train
Q003792,U02023,想买一款平板电脑，平时内容创作，预算不超过4900元，比较看重办公效率高,平板电脑,内容创作,3199,4900,极昼,office,0.20953,0.03656,0.02693,0.18555,0.11918,0.03297,0.01402,0.24557,0.01402,0.10165,0.01402,2026-06-01T16:51:00+10:00,train
Q003793,U01186,请推荐适合差旅通勤的笔记本电脑，预算9600元左右，优先考虑办公效率高,笔记本电脑,差旅通勤,6699,9600,森屿,office,0.01987,0.20711,0.21356,0.03491,0.01435,0.01435,0.02156,0.25187,0.12197,0.0861,0.01435,2026-06-01T17:24:00+10:00,train
Q003794,U01297,预算4900元，主要用于编程开发，希望续航持久，帮我推荐智能手机,智能手机,编程开发,2999,4900,星云,battery,0.19811,0.339,0.02255,0.14079,0.03558,0.01392,0.01392,0.17049,0.03781,0.01392,0.01392,2026-06-01T17:40:00+10:00,train
Q003795,U01260,预算2900元，主要用于内容创作，希望音质和降噪好，帮我推荐头戴耳机,头戴耳机,内容创作,1799,2900,玄甲,audio,0.18952,0.03308,0.03724,0.17197,0.11933,0.25919,0.01404,0.01404,0.02317,0.1244,0.01404,2026-06-01T18:14:00+10:00,train
Q003796,U01535,预算6300元，主要用于差旅通勤，希望轻便易携带，帮我推荐智能手机,智能手机,差旅通勤,3699,6300,玄甲,portability,0.0203,0.19261,0.43296,0.0324,0.03443,0.0142,0.0142,0.0142,0.14526,0.08522,0.0142,2026-06-01T18:45:00+10:00,train
Q003797,U02387,请推荐适合内容创作的智能手机，预算4600元左右，优先考虑拍照清晰,智能手机,内容创作,3499,4600,极昼,camera,0.20522,0.03704,0.0231,0.19626,0.35913,0.01404,0.01404,0.01404,0.0213,0.10179,0.01404,2026-06-01T19:16:00+10:00,train
Q003798,U02186,预算5600元，主要用于差旅通勤，希望办公效率高，帮我推荐平板电脑,平板电脑,差旅通勤,3899,5600,岚川,office,0.02736,0.20354,0.2088,0.0277,0.01424,0.02372,0.01424,0.25977,0.121,0.08541,0.01424,2026-06-01T19:57:00+10:00,train
Q003799,U02403,预算4700元，主要用于轻度游戏，希望连接稳定，帮我推荐显示器,显示器,轻度游戏,2599,4700,极昼,connectivity,0.17953,0.01466,0.01466,0.15013,0.01466,0.01466,0.20672,0.02216,0.25604,0.11214,0.01466,2026-06-01T20:16:00+10:00,train
Q003800,U00710,请推荐适合学习办公的笔记本电脑，预算8100元左右，优先考虑性能流畅,笔记本电脑,学习办公,5299,8100,澄光,performance,0.25711,0.1727,0.14976,0.11879,0.01414,0.01414,0.02147,0.20947,0.01414,0.01414,0.01414,2026-06-01T20:52:00+10:00,train
Q003801,U01110,预算2300元，主要用于轻度游戏，希望连接稳定，帮我推荐头戴耳机,头戴耳机,轻度游戏,1499,2300,岚川,connectivity,0.17464,0.02513,0.03976,0.139,0.01426,0.03641,0.19246,0.01426,0.2442,0.10564,0.01426,2026-06-01T21:27:00+10:00,train
Q003802,U01263,预算10200元，主要用于差旅通勤，希望游戏体验稳定，帮我推荐笔记本电脑,笔记本电脑,差旅通勤,7699,10200,极昼,gaming,0.02235,0.19864,0.20781,0.03678,0.01439,0.01439,0.25567,0.02685,0.12235,0.08636,0.01439,2026-06-01T21:55:00+10:00,train
Q003803,U01367,想买一款平板电脑，平时编程开发，预算不超过5900元，比较看重音质和降噪好,平板电脑,编程开发,3699,5900,星云,audio,0.2,0.11369,0.03852,0.13677,0.0142,0.25799,0.0142,0.18204,0.0142,0.0142,0.0142,2026-06-01T22:12:00+10:00,train
Q003804,U01744,请推荐适合学习办公的智能手机，预算3400元左右，优先考虑性能流畅,智能手机,学习办公,2499,3400,矩阵,performance,0.25936,0.17807,0.14822,0.1236,0.02029,0.01421,0.01421,0.19186,0.02175,0.01421,0.01421,2026-06-01T22:49:00+10:00,train
Q003805,U01105,请推荐适合差旅通勤的智能手机，预算2900元左右，优先考虑轻便易携带,智能手机,差旅通勤,1599,2900,矩阵,portability,0.0234,0.19776,0.44304,0.02027,0.02988,0.01459,0.01459,0.01459,0.13975,0.08754,0.01459,2026-06-01T23:10:00+10:00,train
Q003806,U01988,想买一款智能手机，平时学习办公，预算不超过5000元，比较看重屏幕素质好,智能手机,学习办公,3499,5000,星云,display,0.0196,0.17277,0.14997,0.34527,0.033,0.01418,0.01418,0.1914,0.03126,0.01418,0.01418,2026-06-01T23:41:00+10:00,train
Q003807,U01415,预算3300元，主要用于轻度游戏，希望品质可靠，帮我推荐头戴耳机,头戴耳机,轻度游戏,1899,3300,岚川,quality,0.17466,0.02873,0.03326,0.13901,0.01426,0.03987,0.19248,0.01426,0.03028,0.31895,0.01426,2026-06-02T00:14:00+10:00,train
Q003808,U01985,想买一款智能手机，平时编程开发，预算不超过3600元，比较看重拍照清晰,智能手机,编程开发,2099,3600,澄光,camera,0.20412,0.12074,0.01998,0.14336,0.24659,0.014,0.014,0.17145,0.03778,0.014,0.014,2026-06-02T00:51:00+10:00,train
Q003809,U02436,请推荐适合轻度游戏的智能手机，预算4300元左右，优先考虑屏幕素质好,智能手机,轻度游戏,3299,4300,星云,display,0.19248,0.03571,0.02228,0.36952,0.0316,0.01387,0.18718,0.01387,0.03644,0.08319,0.01387,2026-06-02T01:10:00+10:00,train
Q003810,U00662,7900元以内的智能手机，学习办公用，要求轻便易携带,智能手机,学习办公,5999,7900,玄甲,portability,0.02282,0.16281,0.37483,0.11955,0.03833,0.01386,0.01386,0.18705,0.0392,0.01386,0.01386,2026-06-02T01:58:00+10:00,train
Q003811,U00290,请推荐适合影音娱乐的笔记本电脑，预算10700元左右，优先考虑轻便易携带,笔记本电脑,影音娱乐,5999,10700,玄甲,portability,0.09339,0.12687,0.26169,0.21743,0.01428,0.17498,0.02919,0.03931,0.01428,0.01428,0.01428,2026-06-02T02:17:00+10:00,train
Q003812,U01726,3400元以内的智能手机，差旅通勤用，要求拍照清晰,智能手机,差旅通勤,2099,3400,森屿,camera,0.02011,0.20025,0.20498,0.02614,0.25767,0.01438,0.01438,0.01438,0.14708,0.08626,0.01438,2026-06-02T02:49:00+10:00,train
Q003813,U02310,请推荐适合学习办公的平板电脑，预算5400元左右，优先考虑性能流畅,平板电脑,学习办公,3399,5400,森屿,performance,0.25567,0.16143,0.1473,0.1178,0.01414,0.03698,0.01414,0.21015,0.01414,0.01414,0.01414,2026-06-02T03:29:00+10:00,train
Q003814,U01668,11200元以内的笔记本电脑，编程开发用，要求屏幕素质好,笔记本电脑,编程开发,7499,11200,岚川,display,0.20204,0.11028,0.03907,0.35928,0.01387,0.01387,0.0393,0.18067,0.01387,0.01387,0.01387,2026-06-02T03:53:00+10:00,train
Q003815,U00162,请推荐适合内容创作的平板电脑，预算5300元左右，优先考虑办公效率高,平板电脑,内容创作,3299,5300,岚川,office,0.20791,0.02382,0.0364,0.17907,0.11955,0.02917,0.01406,0.25992,0.01406,0.10197,0.01406,2026-06-02T04:24:00+10:00,train
Q003816,U01442,请推荐适合编程开发的智能手机，预算2400元左右，优先考虑轻便易携带,智能手机,编程开发,1699,2400,极昼,portability,0.2163,0.10767,0.25371,0.12595,0.02749,0.01411,0.01411,0.1729,0.03953,0.01411,0.01411,2026-06-02T04:42:00+10:00,train
Q003817,U00079,1300元以内的键鼠套装，编程开发用，要求游戏体验稳定,键鼠套装,编程开发,799,1300,极昼,gaming,0.1887,0.10134,0.03049,0.11881,0.01398,0.01398,0.25772,0.19407,0.03791,0.02902,0.01398,2026-06-02T05:30:00+10:00,train
Q003818,U00035,预算6200元，主要用于学习办公，希望轻便易携带，帮我推荐平板电脑,平板电脑,学习办公,3799,6200,云驰,portability,0.02734,0.16776,0.38254,0.12201,0.01421,0.02915,0.01421,0.20017,0.01421,0.01421,0.01421,2026-06-02T05:58:00+10:00,train
Q003819,U01621,请推荐适合轻度游戏的头戴耳机，预算1000元左右，优先考虑音质和降噪好,头戴耳机,轻度游戏,599,1000,极昼,audio,0.17106,0.03266,0.03867,0.13615,0.01396,0.2569,0.18851,0.01396,0.0363,0.09786,0.01396,2026-06-02T06:27:00+10:00,train
Q003820,U00069,请推荐适合差旅通勤的笔记本电脑，预算7200元左右，优先考虑办公效率高,笔记本电脑,差旅通勤,4599,7200,极昼,office,0.02249,0.20022,0.21344,0.03792,0.01408,0.01408,0.02473,0.25487,0.11965,0.08446,0.01408,2026-06-02T06:52:00+10:00,train
Q003821,U00505,1400元以内的键鼠套装，影音娱乐用，要求连接稳定,键鼠套装,影音娱乐,999,1400,岚川,connectivity,0.08535,0.12091,0.02903,0.19204,0.01423,0.17426,0.03962,0.03449,0.26159,0.03425,0.01423,2026-06-02T07:14:00+10:00,train
Q003822,U01382,请推荐适合学习办公的笔记本电脑，预算7500元左右，优先考虑轻便易携带,笔记本电脑,学习办公,4399,7500,极昼,portability,0.02862,0.17971,0.38037,0.11127,0.01429,0.01429,0.02243,0.20615,0.01429,0.01429,0.01429,2026-06-02T07:49:00+10:00,train
Q003823,U00200,预算1500元，主要用于编程开发，希望品质可靠，帮我推荐头戴耳机,头戴耳机,编程开发,999,1500,极昼,quality,0.19305,0.11296,0.03731,0.12155,0.0143,0.03582,0.0143,0.17518,0.02509,0.25614,0.0143,2026-06-02T08:29:00+10:00,train
Q003824,U01594,请推荐适合轻度游戏的笔记本电脑，预算11600元左右，优先考虑游戏体验稳定,笔记本电脑,轻度游戏,8099,11600,澄光,gaming,0.18661,0.03514,0.02851,0.15861,0.01415,0.01415,0.42758,0.02211,0.01415,0.08487,0.01415,2026-06-02T08:57:00+10:00,train
Q003825,U01979,想买一款智能手机，平时编程开发，预算不超过6100元，比较看重屏幕素质好,智能手机,编程开发,4099,6100,岚川,display,0.20867,0.1245,0.02794,0.3551,0.02792,0.01414,0.01414,0.17316,0.02615,0.01414,0.01414,2026-06-02T09:11:00+10:00,train
Q003826,U01930,7300元以内的智能手机，差旅通勤用，要求轻便易携带,智能手机,差旅通勤,4899,7300,森屿,portability,0.03656,0.19695,0.42306,0.02699,0.0397,0.01417,0.01417,0.01417,0.13507,0.085,0.01417,2026-06-02T09:49:00+10:00,train
Q003827,U00847,想买一款笔记本电脑，平时编程开发，预算不超过9800元，比较看重游戏体验稳定,笔记本电脑,编程开发,7499,9800,云驰,gaming,0.20627,0.11414,0.0204,0.14619,0.01421,0.01421,0.25,0.19195,0.01421,0.01421,0.01421,2026-06-02T10:22:00+10:00,train
Q003828,U01534,请推荐适合差旅通勤的智能手机，预算3300元左右，优先考虑性能流畅,智能手机,差旅通勤,1799,3300,澄光,performance,0.25022,0.20067,0.20468,0.03405,0.03645,0.01387,0.01387,0.01387,0.13526,0.0832,0.01387,2026-06-02T10:57:00+10:00,train
Q003829,U01643,3700元以内的显示器，学习办公用，要求屏幕素质好,显示器,学习办公,2099,3700,矩阵,display,0.01442,0.15863,0.14061,0.3417,0.01442,0.01442,0.02922,0.21636,0.02577,0.03004,0.01442,2026-06-02T11:22:00+10:00,train
Q003830,U01532,预算800元，主要用于轻度游戏，希望连接稳定，帮我推荐键鼠套装,键鼠套装,轻度游戏,599,800,森屿,connectivity,0.17654,0.01441,0.02742,0.14051,0.01441,0.01441,0.2096,0.02747,0.25983,0.10099,0.01441,2026-06-02T11:54:00+10:00,train
Q003831,U00420,预算1200元，主要用于编程开发，希望办公效率高，帮我推荐显示器,显示器,编程开发,799,1200,岚川,office,0.18636,0.10008,0.0138,0.14309,0.0138,0.0138,0.03592,0.40646,0.03902,0.03385,0.0138,2026-06-02T12:26:00+10:00,train
Q003832,U02299,预算2800元，主要用于轻度游戏，希望连接稳定，帮我推荐头戴耳机,头戴耳机,轻度游戏,1699,2800,澄光,connectivity,0.17739,0.0328,0.03472,0.14119,0.01448,0.03439,0.19549,0.01448,0.24771,0.09288,0.01448,2026-06-02T12:45:00+10:00,train
Q003833,U00964,想买一款显示器，平时内容创作，预算不超过2300元，比较看重连接稳定,显示器,内容创作,1499,2300,澄光,connectivity,0.19415,0.01438,0.01438,0.19976,0.12225,0.01438,0.0327,0.02132,0.25214,0.12016,0.01438,2026-06-02T13:22:00+10:00,train
Q003834,U02287,想买一款笔记本电脑，平时学习办公，预算不超过4800元，比较看重屏幕素质好,笔记本电脑,学习办公,3499,4800,星云,display,0.03368,0.17461,0.15381,0.33558,0.014,0.014,0.0277,0.20461,0.014,0.014,0.014,2026-06-02T13:44:00+10:00,train
Q003835,U01954,请推荐适合差旅通勤的头戴耳机，预算2900元左右，优先考虑音质和降噪好,头戴耳机,差旅通勤,1799,2900,岚川,audio,0.01444,0.20211,0.213,0.01444,0.01444,0.2576,0.01444,0.01444,0.1309,0.10973,0.01444,2026-06-02T14:30:00+10:00,train
Q003836,U02157,想买一款笔记本电脑，平时内容创作，预算不超过7100元，比较看重性能流畅,笔记本电脑,内容创作,4599,7100,澄光,performance,0.42291,0.03228,0.02811,0.19207,0.11765,0.01384,0.03673,0.02838,0.01384,0.10035,0.01384,2026-06-02T15:00:00+10:00,train
Q003837,U01485,想买一款键鼠套装，平时编程开发，预算不超过1400元，比较看重游戏体验稳定,键鼠套装,编程开发,799,1400,玄甲,gaming,0.18834,0.10115,0.03317,0.11858,0.01395,0.01395,0.25346,0.19112,0.03509,0.03723,0.01395,2026-06-02T15:13:00+10:00,train
Q003838,U00273,预算3100元，主要用于影音娱乐，希望续航持久，帮我推荐头戴耳机,头戴耳机,影音娱乐,2199,3100,澄光,battery,0.08635,0.35765,0.03539,0.19429,0.01439,0.1939,0.01439,0.01439,0.03742,0.03742,0.01439,2026-06-02T15:53:00+10:00,train
Q003839,U00736,3800元以内的智能手机，轻度游戏用，要求轻便易携带,智能手机,轻度游戏,2799,3800,玄甲,portability,0.18263,0.02735,0.25566,0.16118,0.02457,0.01408,0.19007,0.01408,0.03181,0.08448,0.01408,2026-06-02T16:17:00+10:00,train
Q003840,U00198,请推荐适合差旅通勤的智能手机，预算7300元左右，优先考虑续航持久,智能手机,差旅通勤,4299,7300,矩阵,battery,0.01945,0.42492,0.2025,0.03538,0.03655,0.01403,0.01403,0.01403,0.14092,0.08417,0.01403,2026-06-02T16:57:00+10:00,train
Q003841,U02139,5200元以内的笔记本电脑，编程开发用，要求屏幕素质好,笔记本电脑,编程开发,3199,5200,云驰,display,0.20697,0.11641,0.03004,0.35342,0.01406,0.01406,0.03787,0.18501,0.01406,0.01406,0.01406,2026-06-02T17:27:00+10:00,train
Q003842,U00049,想买一款笔记本电脑，平时差旅通勤，预算不超过4200元，比较看重轻便易携带,笔记本电脑,差旅通勤,3199,4200,岚川,portability,0.0224,0.20053,0.43838,0.03173,0.01418,0.01418,0.01986,0.03888,0.12056,0.0851,0.01418,2026-06-02T17:45:00+10:00,train
Q003843,U01010,想买一款头戴耳机，平时学习办公，预算不超过1100元，比较看重音质和降噪好,头戴耳机,学习办公,599,1100,矩阵,audio,0.01421,0.17399,0.15764,0.10299,0.01421,0.2569,0.01421,0.19178,0.02918,0.03069,0.01421,2026-06-02T18:18:00+10:00,train
Q003844,U02353,请推荐适合内容创作的笔记本电脑，预算7100元左右，优先考虑续航持久,笔记本电脑,内容创作,4599,7100,星云,battery,0.20577,0.24172,0.03716,0.19278,0.11786,0.01387,0.03877,0.0238,0.01387,0.10053,0.01387,2026-06-02T18:48:00+10:00,train
Q003845,U00812,请推荐适合编程开发的智能手机，预算6500元左右，优先考虑连接稳定,智能手机,编程开发,3999,6500,极昼,connectivity,0.20508,0.1092,0.03755,0.14014,0.02407,0.01413,0.01413,0.17309,0.25434,0.01413,0.01413,2026-06-02T19:19:00+10:00,train
Q003846,U00241,6000元以内的平板电脑，学习办公用，要求办公效率高,平板电脑,学习办公,3499,6000,澄光,office,0.02522,0.16295,0.15606,0.12066,0.01431,0.03663,0.01431,0.42694,0.01431,0.01431,0.01431,2026-06-02T19:47:00+10:00,train
Q003847,U01735,预算1400元，主要用于影音娱乐，希望续航持久，帮我推荐头戴耳机,头戴耳机,影音娱乐,899,1400,玄甲,battery,0.08664,0.37325,0.02067,0.19495,0.01444,0.1915,0.01444,0.01444,0.03634,0.03889,0.01444,2026-06-02T20:20:00+10:00,train
Q003848,U00340,2900元以内的智能手机，差旅通勤用，要求拍照清晰,智能手机,差旅通勤,1899,2900,澄光,camera,0.03108,0.20622,0.19885,0.03884,0.25249,0.01425,0.01425,0.01425,0.13003,0.08549,0.01425,2026-06-02T20:45:00+10:00,train
Q003849,U00780,预算8100元，主要用于轻度游戏，希望拍照清晰，帮我推荐智能手机,智能手机,轻度游戏,5899,8100,岚川,camera,0.19212,0.0214,0.03172,0.15709,0.25672,0.01395,0.18839,0.01395,0.02696,0.08373,0.01395,2026-06-02T21:17:00+10:00,train
Q003850,U01626,8400元以内的笔记本电脑，轻度游戏用，要求办公效率高,笔记本电脑,轻度游戏,5299,8400,森屿,office,0.18525,0.03088,0.03446,0.14674,0.01424,0.01424,0.21606,0.24415,0.01424,0.08547,0.01424,2026-06-02T21:56:00+10:00,train
Q003851,U01211,想买一款头戴耳机，平时内容创作，预算不超过2900元，比较看重品质可靠,头戴耳机,内容创作,1599,2900,玄甲,quality,0.19313,0.02345,0.02663,0.17525,0.1216,0.03958,0.01431,0.01431,0.04004,0.3374,0.01431,2026-06-02T22:20:00+10:00,train
Q003852,U02479,请推荐适合轻度游戏的显示器，预算2200元左右，优先考虑办公效率高,显示器,轻度游戏,1599,2200,岚川,office,0.17308,0.01413,0.01413,0.15742,0.01413,0.01413,0.20722,0.26,0.03066,0.10097,0.01413,2026-06-02T22:53:00+10:00,train
Q003853,U02440,5900元以内的笔记本电脑，学习办公用，要求性能流畅,笔记本电脑,学习办公,4099,5900,矩阵,performance,0.24614,0.18237,0.1472,0.12938,0.01425,0.01425,0.02439,0.1993,0.01425,0.01425,0.01425,2026-06-02T23:20:00+10:00,train
Q003854,U01538,3100元以内的平板电脑，内容创作用，要求轻便易携带,平板电脑,内容创作,2199,3100,云驰,portability,0.2067,0.02071,0.26104,0.18894,0.12337,0.02937,0.01451,0.02111,0.01451,0.10523,0.01451,2026-06-02T23:43:00+10:00,train
