interaction_id,query_id,user_id,product_id,position,clicked,added_to_cart,purchased,dwell_seconds,relevance_grade,event_time,split
I00034253,Q002855,U02130,P00217,5,1,0,0,22.4,0,2026-05-13T04:30:00+10:00,train
I00034254,Q002855,U02130,P00171,6,0,0,0,0,0,2026-05-13T04:30:20+10:00,train
I00034255,Q002855,U02130,P00209,7,1,0,0,22.4,1,2026-05-13T04:30:03+10:00,train
I00034256,Q002855,U02130,P00226,8,0,0,0,0,2,2026-05-13T04:30:41+10:00,train
I00034257,Q002855,U02130,P00151,9,0,0,0,0,1,2026-05-13T04:30:41+10:00,train
I00034258,Q002855,U02130,P00193,10,0,0,0,0,0,2026-05-13T04:30:58+10:00,train
I00034259,Q002855,U02130,P00195,11,0,0,0,0,0,2026-05-13T04:30:49+10:00,train
I00034260,Q002855,U02130,P00183,12,0,0,0,0,0,2026-05-13T04:30:57+10:00,train
I00034261,Q002856,U02490,P00402,1,1,1,1,63.2,3,2026-05-13T04:43:12+10:00,train
I00034262,Q002856,U02490,P00442,2,1,0,0,59.1,3,2026-05-13T04:43:44+10:00,train
I00034263,Q002856,U02490,P00466,3,0,0,0,0,1,2026-05-13T04:43:23+10:00,train
I00034264,Q002856,U02490,P00476,4,1,0,0,28.3,1,2026-05-13T04:43:55+10:00,train
I00034265,Q002856,U02490,P00392,5,1,0,0,63.0,3,2026-05-13T04:43:49+10:00,train
I00034266,Q002856,U02490,P00457,6,1,0,0,49.4,3,2026-05-13T04:43:42+10:00,train
I00034267,Q002856,U02490,P00393,7,0,0,0,0,2,2026-05-13T04:44:21+10:00,train
I00034268,Q002856,U02490,P00363,8,1,1,1,57.5,3,2026-05-13T04:44:45+10:00,train
I00034269,Q002856,U02490,P00433,9,0,0,0,0,3,2026-05-13T04:44:36+10:00,train
I00034270,Q002856,U02490,P00367,10,1,0,0,72.7,3,2026-05-13T04:44:39+10:00,train
I00034271,Q002856,U02490,P00426,11,0,0,0,0,1,2026-05-13T04:44:20+10:00,train
I00034272,Q002856,U02490,P00461,12,1,0,0,53.2,3,2026-05-13T04:44:30+10:00,train
I00034273,Q002857,U01236,P00339,1,1,1,0,59.0,3,2026-05-13T05:10:48+10:00,train
I00034274,Q002857,U01236,P00336,2,0,0,0,0,3,2026-05-13T05:10:34+10:00,train
I00034275,Q002857,U01236,P00343,3,1,1,0,33.9,2,2026-05-13T05:10:26+10:00,train
I00034276,Q002857,U01236,P00243,4,0,0,0,0,1,2026-05-13T05:10:32+10:00,train
I00034277,Q002857,U01236,P00318,5,0,0,0,0,1,2026-05-13T05:10:57+10:00,train
I00034278,Q002857,U01236,P00324,6,1,0,0,56.2,3,2026-05-13T05:10:48+10:00,train
I00034279,Q002857,U01236,P00260,7,0,0,0,0,3,2026-05-13T05:10:54+10:00,train
I00034280,Q002857,U01236,P00313,8,1,1,1,55.4,3,2026-05-13T05:11:46+10:00,train
I00034281,Q002857,U01236,P00312,9,1,0,0,39.6,1,2026-05-13T05:11:13+10:00,train
I00034282,Q002857,U01236,P00295,10,0,0,0,0,2,2026-05-13T05:11:52+10:00,train
I00034283,Q002857,U01236,P00327,11,1,0,0,51.5,3,2026-05-13T05:11:52+10:00,train
I00034284,Q002857,U01236,P00253,12,0,0,0,0,0,2026-05-13T05:11:36+10:00,train
I00034285,Q002858,U01213,P00106,1,1,1,0,71.4,3,2026-05-13T05:55:13+10:00,train
I00034286,Q002858,U01213,P00069,2,0,0,0,0,3,2026-05-13T05:55:54+10:00,train
I00034287,Q002858,U01213,P00003,3,1,0,0,40.9,2,2026-05-13T05:55:36+10:00,train
I00034288,Q002858,U01213,P00052,4,1,1,0,61.3,3,2026-05-13T05:55:30+10:00,train
I00034289,Q002858,U01213,P00030,5,1,1,1,57.0,3,2026-05-13T05:56:06+10:00,train
I00034290,Q002858,U01213,P00078,6,1,1,1,55.5,3,2026-05-13T05:56:20+10:00,train
I00034291,Q002858,U01213,P00021,7,0,0,0,0,1,2026-05-13T05:56:18+10:00,train
I00034292,Q002858,U01213,P00076,8,0,0,0,0,2,2026-05-13T05:56:36+10:00,train
I00034293,Q002858,U01213,P00088,9,0,0,0,0,2,2026-05-13T05:56:16+10:00,train
I00034294,Q002858,U01213,P00042,10,0,0,0,0,3,2026-05-13T05:56:41+10:00,train
I00034295,Q002858,U01213,P00083,11,1,0,0,62.6,3,2026-05-13T05:56:51+10:00,train
I00034296,Q002858,U01213,P00111,12,0,0,0,0,1,2026-05-13T05:57:13+10:00,train
I00034297,Q002859,U00657,P00103,1,1,1,0,60.5,3,2026-05-13T06:20:49+10:00,train
I00034298,Q002859,U00657,P00030,2,1,0,0,28.4,1,2026-05-13T06:20:57+10:00,train
I00034299,Q002859,U00657,P00064,3,0,0,0,0,1,2026-05-13T06:21:02+10:00,train
I00034300,Q002859,U00657,P00080,4,0,0,0,0,0,2026-05-13T06:21:01+10:00,train
I00034301,Q002859,U00657,P00113,5,0,0,0,0,1,2026-05-13T06:20:49+10:00,train
I00034302,Q002859,U00657,P00069,6,0,0,0,0,1,2026-05-13T06:20:49+10:00,train
I00034303,Q002859,U00657,P00079,7,0,0,0,0,2,2026-05-13T06:21:28+10:00,train
I00034304,Q002859,U00657,P00007,8,0,0,0,0,0,2026-05-13T06:21:18+10:00,train
I00034305,Q002859,U00657,P00110,9,0,0,0,0,1,2026-05-13T06:21:24+10:00,train
I00034306,Q002859,U00657,P00099,10,0,0,0,0,0,2026-05-13T06:21:22+10:00,train
I00034307,Q002859,U00657,P00001,11,0,0,0,0,1,2026-05-13T06:21:28+10:00,train
I00034308,Q002859,U00657,P00057,12,1,0,0,27.6,2,2026-05-13T06:21:38+10:00,train
I00034309,Q002860,U01704,P00023,1,0,0,0,0,1,2026-05-13T06:49:14+10:00,train
I00034310,Q002860,U01704,P00113,2,1,0,0,14.6,1,2026-05-13T06:49:52+10:00,train
I00034311,Q002860,U01704,P00098,3,1,0,0,55.7,2,2026-05-13T06:49:24+10:00,train
I00034312,Q002860,U01704,P00065,4,0,0,0,0,2,2026-05-13T06:49:32+10:00,train
I00034313,Q002860,U01704,P00021,5,0,0,0,0,1,2026-05-13T06:50:14+10:00,train
I00034314,Q002860,U01704,P00103,6,0,0,0,0,1,2026-05-13T06:50:20+10:00,train
I00034315,Q002860,U01704,P00066,7,0,0,0,0,0,2026-05-13T06:50:12+10:00,train
I00034316,Q002860,U01704,P00054,8,0,0,0,0,1,2026-05-13T06:50:00+10:00,train
I00034317,Q002860,U01704,P00034,9,0,0,0,0,0,2026-05-13T06:50:32+10:00,train
I00034318,Q002860,U01704,P00033,10,0,0,0,0,1,2026-05-13T06:50:29+10:00,train
I00034319,Q002860,U01704,P00120,11,0,0,0,0,0,2026-05-13T06:51:07+10:00,train
I00034320,Q002860,U01704,P00071,12,0,0,0,0,0,2026-05-13T06:51:07+10:00,train
I00034321,Q002861,U02126,P00571,1,0,0,0,0,2,2026-05-13T07:30:07+10:00,train
I00034322,Q002861,U02126,P00538,2,1,0,0,14.1,0,2026-05-13T07:30:45+10:00,train
I00034323,Q002861,U02126,P00565,3,0,0,0,0,2,2026-05-13T07:31:01+10:00,train
I00034324,Q002861,U02126,P00518,4,0,0,0,0,1,2026-05-13T07:31:07+10:00,train
I00034325,Q002861,U02126,P00506,5,0,0,0,0,1,2026-05-13T07:31:11+10:00,train
I00034326,Q002861,U02126,P00547,6,0,0,0,0,2,2026-05-13T07:30:55+10:00,train
I00034327,Q002861,U02126,P00590,7,0,0,0,0,0,2026-05-13T07:31:29+10:00,train
I00034328,Q002861,U02126,P00572,8,0,0,0,0,1,2026-05-13T07:31:36+10:00,train
I00034329,Q002861,U02126,P00575,9,1,0,0,30.3,1,2026-05-13T07:31:31+10:00,train
I00034330,Q002861,U02126,P00534,10,0,0,0,0,0,2026-05-13T07:32:00+10:00,train
I00034331,Q002861,U02126,P00531,11,0,0,0,0,1,2026-05-13T07:32:05+10:00,train
I00034332,Q002861,U02126,P00485,12,0,0,0,0,0,2026-05-13T07:32:09+10:00,train
I00034333,Q002862,U00184,P00013,1,0,0,0,0,1,2026-05-13T07:50:38+10:00,train
I00034334,Q002862,U00184,P00069,2,0,0,0,0,3,2026-05-13T07:50:31+10:00,train
I00034335,Q002862,U00184,P00092,3,1,0,0,54.2,3,2026-05-13T07:50:54+10:00,train
I00034336,Q002862,U00184,P00118,4,0,0,0,0,0,2026-05-13T07:51:02+10:00,train
I00034337,Q002862,U00184,P00044,5,1,0,0,34.5,1,2026-05-13T07:51:25+10:00,train
I00034338,Q002862,U00184,P00041,6,1,0,0,45.1,2,2026-05-13T07:51:10+10:00,train
I00034339,Q002862,U00184,P00077,7,1,0,0,51.4,2,2026-05-13T07:50:51+10:00,train
I00034340,Q002862,U00184,P00078,8,0,0,0,0,2,2026-05-13T07:51:21+10:00,train
I00034341,Q002862,U00184,P00095,9,0,0,0,0,1,2026-05-13T07:51:29+10:00,train
I00034342,Q002862,U00184,P00031,10,0,0,0,0,0,2026-05-13T07:51:52+10:00,train
I00034343,Q002862,U00184,P00096,11,0,0,0,0,2,2026-05-13T07:52:00+10:00,train
I00034344,Q002862,U00184,P00054,12,1,0,0,62.7,3,2026-05-13T07:52:07+10:00,train
I00034345,Q002863,U01866,P00332,1,1,0,0,47.2,2,2026-05-13T08:20:35+10:00,train
I00034346,Q002863,U01866,P00331,2,1,0,0,63.1,3,2026-05-13T08:21:02+10:00,train
I00034347,Q002863,U01866,P00262,3,0,0,0,0,1,2026-05-13T08:21:00+10:00,train
I00034348,Q002863,U01866,P00297,4,1,0,0,37.3,2,2026-05-13T08:20:44+10:00,train
I00034349,Q002863,U01866,P00355,5,0,0,0,0,1,2026-05-13T08:20:39+10:00,train
I00034350,Q002863,U01866,P00269,6,1,0,0,36.7,2,2026-05-13T08:21:25+10:00,train
I00034351,Q002863,U01866,P00278,7,0,0,0,0,2,2026-05-13T08:21:36+10:00,train
I00034352,Q002863,U01866,P00264,8,1,0,0,69.1,3,2026-05-13T08:21:31+10:00,train
I00034353,Q002863,U01866,P00353,9,0,0,0,0,1,2026-05-13T08:21:03+10:00,train
I00034354,Q002863,U01866,P00272,10,1,1,0,2.9,0,2026-05-13T08:21:14+10:00,train
I00034355,Q002863,U01866,P00288,11,1,0,0,41.9,2,2026-05-13T08:21:21+10:00,train
I00034356,Q002863,U01866,P00261,12,1,0,0,54.9,2,2026-05-13T08:21:32+10:00,train
I00034357,Q002864,U01218,P00092,1,1,0,0,60.0,3,2026-05-13T08:44:54+10:00,train
I00034358,Q002864,U01218,P00027,2,0,0,0,0,3,2026-05-13T08:44:14+10:00,train
I00034359,Q002864,U01218,P00041,3,1,1,0,66.7,3,2026-05-13T08:45:00+10:00,train
I00034360,Q002864,U01218,P00068,4,0,0,0,0,3,2026-05-13T08:45:12+10:00,train
I00034361,Q002864,U01218,P00107,5,1,0,0,36.4,1,2026-05-13T08:45:04+10:00,train
I00034362,Q002864,U01218,P00014,6,1,1,1,57.2,3,2026-05-13T08:45:08+10:00,train
I00034363,Q002864,U01218,P00018,7,0,0,0,0,2,2026-05-13T08:45:19+10:00,train
I00034364,Q002864,U01218,P00098,8,0,0,0,0,1,2026-05-13T08:45:07+10:00,train
I00034365,Q002864,U01218,P00021,9,0,0,0,0,1,2026-05-13T08:45:14+10:00,train
I00034366,Q002864,U01218,P00033,10,1,0,0,42.8,2,2026-05-13T08:45:47+10:00,train
I00034367,Q002864,U01218,P00109,11,0,0,0,0,0,2026-05-13T08:45:22+10:00,train
I00034368,Q002864,U01218,P00116,12,0,0,0,0,0,2026-05-13T08:46:05+10:00,train
I00034369,Q002865,U02144,P00013,1,1,0,0,40.6,2,2026-05-13T09:27:34+10:00,train
I00034370,Q002865,U02144,P00008,2,0,0,0,0,2,2026-05-13T09:28:00+10:00,train
I00034371,Q002865,U02144,P00114,3,0,0,0,0,1,2026-05-13T09:27:39+10:00,train
I00034372,Q002865,U02144,P00117,4,0,0,0,0,1,2026-05-13T09:28:05+10:00,train
I00034373,Q002865,U02144,P00041,5,0,0,0,0,2,2026-05-13T09:28:13+10:00,train
I00034374,Q002865,U02144,P00029,6,1,0,0,53.6,2,2026-05-13T09:27:52+10:00,train
I00034375,Q002865,U02144,P00012,7,0,0,0,0,2,2026-05-13T09:28:17+10:00,train
I00034376,Q002865,U02144,P00102,8,0,0,0,0,1,2026-05-13T09:28:04+10:00,train
I00034377,Q002865,U02144,P00076,9,1,0,0,26.9,1,2026-05-13T09:28:23+10:00,train
I00034378,Q002865,U02144,P00034,10,0,0,0,0,1,2026-05-13T09:28:27+10:00,train
I00034379,Q002865,U02144,P00033,11,0,0,0,0,1,2026-05-13T09:28:43+10:00,train
I00034380,Q002865,U02144,P00057,12,0,0,0,0,2,2026-05-13T09:29:11+10:00,train
I00034381,Q002866,U01077,P00715,1,1,1,1,63.0,3,2026-05-13T09:40:25+10:00,train
I00034382,Q002866,U01077,P00677,2,1,0,0,37.9,2,2026-05-13T09:40:41+10:00,train
I00034383,Q002866,U01077,P00703,3,0,0,0,0,2,2026-05-13T09:41:06+10:00,train
I00034384,Q002866,U01077,P00631,4,0,0,0,0,1,2026-05-13T09:40:43+10:00,train
I00034385,Q002866,U01077,P00663,5,0,0,0,0,3,2026-05-13T09:41:03+10:00,train
I00034386,Q002866,U01077,P00640,6,0,0,0,0,2,2026-05-13T09:41:26+10:00,train
I00034387,Q002866,U01077,P00688,7,1,0,0,45.1,2,2026-05-13T09:41:20+10:00,train
I00034388,Q002866,U01077,P00605,8,0,0,0,0,1,2026-05-13T09:41:45+10:00,train
I00034389,Q002866,U01077,P00627,9,0,0,0,0,1,2026-05-13T09:41:43+10:00,train
I00034390,Q002866,U01077,P00692,10,0,0,0,0,2,2026-05-13T09:41:19+10:00,train
I00034391,Q002866,U01077,P00718,11,0,0,0,0,0,2026-05-13T09:41:54+10:00,train
I00034392,Q002866,U01077,P00714,12,0,0,0,0,0,2026-05-13T09:41:48+10:00,train
I00034393,Q002867,U01890,P00562,1,0,0,0,0,1,2026-05-13T10:13:26+10:00,train
I00034394,Q002867,U01890,P00571,2,0,0,0,0,1,2026-05-13T10:13:36+10:00,train
I00034395,Q002867,U01890,P00518,3,0,0,0,0,2,2026-05-13T10:13:21+10:00,train
I00034396,Q002867,U01890,P00500,4,0,0,0,0,1,2026-05-13T10:14:01+10:00,train
I00034397,Q002867,U01890,P00565,5,1,1,1,36.2,3,2026-05-13T10:13:53+10:00,train
I00034398,Q002867,U01890,P00593,6,0,0,0,0,1,2026-05-13T10:14:02+10:00,train
I00034399,Q002867,U01890,P00523,7,1,0,0,13.2,0,2026-05-13T10:14:08+10:00,train
I00034400,Q002867,U01890,P00494,8,0,0,0,0,2,2026-05-13T10:14:27+10:00,train
I00034401,Q002867,U01890,P00587,9,1,0,0,2.0,0,2026-05-13T10:14:13+10:00,train
I00034402,Q002867,U01890,P00509,10,0,0,0,0,2,2026-05-13T10:14:53+10:00,train
I00034403,Q002867,U01890,P00536,11,0,0,0,0,0,2026-05-13T10:14:22+10:00,train
I00034404,Q002867,U01890,P00535,12,0,0,0,0,0,2026-05-13T10:14:43+10:00,train
I00034405,Q002868,U00228,P00106,1,1,0,0,50.4,2,2026-05-13T10:53:24+10:00,train
I00034406,Q002868,U00228,P00095,2,1,0,0,42.6,2,2026-05-13T10:53:44+10:00,train
I00034407,Q002868,U00228,P00073,3,1,1,0,52.7,3,2026-05-13T10:54:03+10:00,train
I00034408,Q002868,U00228,P00038,4,0,0,0,0,0,2026-05-13T10:53:45+10:00,train
I00034409,Q002868,U00228,P00015,5,0,0,0,0,1,2026-05-13T10:54:10+10:00,train
I00034410,Q002868,U00228,P00084,6,1,0,0,46.1,2,2026-05-13T10:53:42+10:00,train
I00034411,Q002868,U00228,P00119,7,0,0,0,0,1,2026-05-13T10:54:28+10:00,train
I00034412,Q002868,U00228,P00035,8,0,0,0,0,2,2026-05-13T10:53:57+10:00,train
I00034413,Q002868,U00228,P00001,9,1,1,0,47.7,2,2026-05-13T10:54:18+10:00,train
I00034414,Q002868,U00228,P00031,10,1,0,0,57.3,3,2026-05-13T10:54:39+10:00,train
I00034415,Q002868,U00228,P00006,11,0,0,0,0,1,2026-05-13T10:54:22+10:00,train
I00034416,Q002868,U00228,P00020,12,0,0,0,0,1,2026-05-13T10:54:57+10:00,train
I00034417,Q002869,U00185,P00161,1,1,0,0,40.8,2,2026-05-13T11:16:34+10:00,train
I00034418,Q002869,U00185,P00206,2,1,0,0,62.0,3,2026-05-13T11:16:56+10:00,train
I00034419,Q002869,U00185,P00208,3,0,0,0,0,3,2026-05-13T11:16:46+10:00,train
I00034420,Q002869,U00185,P00142,4,0,0,0,0,2,2026-05-13T11:16:55+10:00,train
I00034421,Q002869,U00185,P00176,5,0,0,0,0,3,2026-05-13T11:17:15+10:00,train
I00034422,Q002869,U00185,P00240,6,1,0,0,66.0,3,2026-05-13T11:17:18+10:00,train
I00034423,Q002869,U00185,P00144,7,1,1,1,58.4,3,2026-05-13T11:17:06+10:00,train
I00034424,Q002869,U00185,P00174,8,1,0,0,58.3,3,2026-05-13T11:17:18+10:00,train
I00034425,Q002869,U00185,P00238,9,0,0,0,0,2,2026-05-13T11:17:20+10:00,train
I00034426,Q002869,U00185,P00202,10,0,0,0,0,2,2026-05-13T11:17:36+10:00,train
I00034427,Q002869,U00185,P00207,11,1,0,0,56.7,3,2026-05-13T11:17:42+10:00,train
I00034428,Q002869,U00185,P00127,12,1,0,0,52.7,2,2026-05-13T11:17:54+10:00,train
I00034429,Q002870,U01053,P00025,1,0,0,0,0,1,2026-05-13T11:43:16+10:00,train
I00034430,Q002870,U01053,P00029,2,0,0,0,0,0,2026-05-13T11:43:53+10:00,train
I00034431,Q002870,U01053,P00072,3,0,0,0,0,1,2026-05-13T11:44:01+10:00,train
I00034432,Q002870,U01053,P00065,4,1,0,0,57.3,3,2026-05-13T11:43:42+10:00,train
I00034433,Q002870,U01053,P00016,5,0,0,0,0,1,2026-05-13T11:44:03+10:00,train
I00034434,Q002870,U01053,P00062,6,0,0,0,0,0,2026-05-13T11:43:49+10:00,train
I00034435,Q002870,U01053,P00021,7,0,0,0,0,1,2026-05-13T11:44:39+10:00,train
I00034436,Q002870,U01053,P00114,8,1,0,0,53.1,2,2026-05-13T11:43:59+10:00,train
I00034437,Q002870,U01053,P00031,9,1,0,0,38.5,2,2026-05-13T11:44:51+10:00,train
I00034438,Q002870,U01053,P00055,10,1,0,0,38.6,1,2026-05-13T11:44:33+10:00,train
I00034439,Q002870,U01053,P00058,11,0,0,0,0,0,2026-05-13T11:44:24+10:00,train
I00034440,Q002870,U01053,P00063,12,0,0,0,0,2,2026-05-13T11:44:32+10:00,train
I00034441,Q002871,U01730,P00330,1,0,0,0,0,1,2026-05-13T12:10:23+10:00,train
I00034442,Q002871,U01730,P00281,2,1,0,0,39.0,1,2026-05-13T12:10:57+10:00,train
I00034443,Q002871,U01730,P00348,3,0,0,0,0,2,2026-05-13T12:10:44+10:00,train
I00034444,Q002871,U01730,P00279,4,1,1,1,63.2,3,2026-05-13T12:10:47+10:00,train
I00034445,Q002871,U01730,P00350,5,0,0,0,0,3,2026-05-13T12:11:05+10:00,train
I00034446,Q002871,U01730,P00293,6,1,0,0,52.8,2,2026-05-13T12:11:19+10:00,train
I00034447,Q002871,U01730,P00269,7,1,0,0,73.2,3,2026-05-13T12:11:28+10:00,train
I00034448,Q002871,U01730,P00357,8,0,0,0,0,1,2026-05-13T12:11:03+10:00,train
I00034449,Q002871,U01730,P00320,9,1,1,1,74.2,3,2026-05-13T12:11:12+10:00,train
I00034450,Q002871,U01730,P00275,10,1,0,0,37.9,2,2026-05-13T12:11:27+10:00,train
I00034451,Q002871,U01730,P00244,11,0,0,0,0,0,2026-05-13T12:11:50+10:00,train
I00034452,Q002871,U01730,P00280,12,1,1,1,52.5,3,2026-05-13T12:11:28+10:00,train
I00034453,Q002872,U00237,P00125,1,1,0,0,63.7,3,2026-05-13T12:45:26+10:00,train
I00034454,Q002872,U00237,P00196,2,1,1,1,60.7,3,2026-05-13T12:45:41+10:00,train
I00034455,Q002872,U00237,P00126,3,1,1,0,65.7,3,2026-05-13T12:45:42+10:00,train
I00034456,Q002872,U00237,P00129,4,1,1,1,70.3,3,2026-05-13T12:45:40+10:00,train
I00034457,Q002872,U00237,P00174,5,0,0,0,0,2,2026-05-13T12:45:41+10:00,train
I00034458,Q002872,U00237,P00224,6,0,0,0,0,1,2026-05-13T12:46:10+10:00,train
I00034459,Q002872,U00237,P00123,7,1,0,0,70.8,3,2026-05-13T12:46:33+10:00,train
I00034460,Q002872,U00237,P00157,8,1,1,0,52.0,3,2026-05-13T12:46:18+10:00,train
I00034461,Q002872,U00237,P00225,9,1,0,0,74.0,3,2026-05-13T12:46:14+10:00,train
I00034462,Q002872,U00237,P00136,10,1,0,0,48.9,3,2026-05-13T12:46:17+10:00,train
I00034463,Q002872,U00237,P00138,11,1,1,0,66.8,3,2026-05-13T12:46:17+10:00,train
I00034464,Q002872,U00237,P00140,12,0,0,0,0,1,2026-05-13T12:46:56+10:00,train
I00034465,Q002873,U02444,P00608,1,0,0,0,0,3,2026-05-13T13:28:41+10:00,train
I00034466,Q002873,U02444,P00659,2,0,0,0,0,2,2026-05-13T13:28:39+10:00,train
I00034467,Q002873,U02444,P00720,3,1,0,0,41.2,2,2026-05-13T13:28:32+10:00,train
I00034468,Q002873,U02444,P00613,4,1,1,0,56.2,3,2026-05-13T13:28:33+10:00,train
I00034469,Q002873,U02444,P00635,5,0,0,0,0,3,2026-05-13T13:29:08+10:00,train
I00034470,Q002873,U02444,P00696,6,1,0,0,38.9,2,2026-05-13T13:29:22+10:00,train
I00034471,Q002873,U02444,P00658,7,1,0,0,42.9,2,2026-05-13T13:29:15+10:00,train
I00034472,Q002873,U02444,P00681,8,1,1,0,66.7,3,2026-05-13T13:28:59+10:00,train
I00034473,Q002873,U02444,P00684,9,0,0,0,0,1,2026-05-13T13:29:14+10:00,train
I00034474,Q002873,U02444,P00687,10,0,0,0,0,3,2026-05-13T13:29:53+10:00,train
I00034475,Q002873,U02444,P00639,11,0,0,0,0,3,2026-05-13T13:29:32+10:00,train
I00034476,Q002873,U02444,P00702,12,1,0,0,28.7,1,2026-05-13T13:29:30+10:00,train
I00034477,Q002874,U01011,P00162,1,1,0,0,42.7,2,2026-05-13T13:45:39+10:00,train
I00034478,Q002874,U01011,P00178,2,0,0,0,0,3,2026-05-13T13:45:53+10:00,train
I00034479,Q002874,U01011,P00222,3,1,0,0,54.2,3,2026-05-13T13:45:51+10:00,train
I00034480,Q002874,U01011,P00169,4,1,0,0,53.9,3,2026-05-13T13:45:43+10:00,train
I00034481,Q002874,U01011,P00167,5,0,0,0,0,1,2026-05-13T13:45:38+10:00,train
I00034482,Q002874,U01011,P00130,6,1,1,1,73.4,3,2026-05-13T13:45:54+10:00,train
I00034483,Q002874,U01011,P00230,7,1,1,1,53.4,3,2026-05-13T13:46:19+10:00,train
I00034484,Q002874,U01011,P00181,8,0,0,0,0,1,2026-05-13T13:46:16+10:00,train
I00034485,Q002874,U01011,P00132,9,1,1,1,49.7,3,2026-05-13T13:46:22+10:00,train
I00034486,Q002874,U01011,P00226,10,1,0,0,47.2,2,2026-05-13T13:46:52+10:00,train
I00034487,Q002874,U01011,P00123,11,1,0,0,59.5,3,2026-05-13T13:46:34+10:00,train
I00034488,Q002874,U01011,P00228,12,1,1,0,33.8,1,2026-05-13T13:47:10+10:00,train
I00034489,Q002875,U00258,P00119,1,0,0,0,0,1,2026-05-13T14:26:38+10:00,train
I00034490,Q002875,U00258,P00080,2,0,0,0,0,2,2026-05-13T14:26:21+10:00,train
I00034491,Q002875,U00258,P00079,3,1,0,0,61.2,3,2026-05-13T14:27:01+10:00,train
I00034492,Q002875,U00258,P00056,4,1,1,1,39.1,2,2026-05-13T14:26:46+10:00,train
I00034493,Q002875,U00258,P00001,5,1,1,0,53.4,3,2026-05-13T14:26:48+10:00,train
I00034494,Q002875,U00258,P00003,6,0,0,0,0,1,2026-05-13T14:27:02+10:00,train
I00034495,Q002875,U00258,P00017,7,1,0,0,71.2,3,2026-05-13T14:27:39+10:00,train
I00034496,Q002875,U00258,P00082,8,0,0,0,0,2,2026-05-13T14:27:34+10:00,train
I00034497,Q002875,U00258,P00041,9,0,0,0,0,1,2026-05-13T14:27:31+10:00,train
I00034498,Q002875,U00258,P00067,10,0,0,0,0,0,2026-05-13T14:27:48+10:00,train
I00034499,Q002875,U00258,P00108,11,0,0,0,0,1,2026-05-13T14:27:38+10:00,train
I00034500,Q002875,U00258,P00031,12,0,0,0,0,2,2026-05-13T14:27:38+10:00,train
I00034501,Q002876,U00582,P00329,1,1,0,0,67.3,3,2026-05-13T14:54:23+10:00,train
I00034502,Q002876,U00582,P00289,2,1,1,1,63.3,3,2026-05-13T14:54:16+10:00,train
I00034503,Q002876,U00582,P00248,3,1,0,0,36.9,2,2026-05-13T14:55:10+10:00,train
I00034504,Q002876,U00582,P00273,4,1,1,0,42.7,2,2026-05-13T14:55:14+10:00,train
I00034505,Q002876,U00582,P00284,5,1,1,1,63.5,3,2026-05-13T14:55:25+10:00,train
I00034506,Q002876,U00582,P00344,6,1,0,0,54.0,3,2026-05-13T14:54:48+10:00,train
I00034507,Q002876,U00582,P00246,7,1,1,0,55.1,3,2026-05-13T14:55:08+10:00,train
I00034508,Q002876,U00582,P00290,8,1,0,0,68.8,3,2026-05-13T14:55:13+10:00,train
I00034509,Q002876,U00582,P00277,9,1,0,0,44.1,2,2026-05-13T14:55:31+10:00,train
I00034510,Q002876,U00582,P00347,10,1,0,0,37.0,2,2026-05-13T14:55:19+10:00,train
I00034511,Q002876,U00582,P00270,11,0,0,0,0,0,2026-05-13T14:55:31+10:00,train
I00034512,Q002876,U00582,P00328,12,0,0,0,0,2,2026-05-13T14:55:38+10:00,train
I00034513,Q002877,U01286,P00107,1,0,0,0,0,0,2026-05-13T15:10:45+10:00,train
I00034514,Q002877,U01286,P00016,2,0,0,0,0,1,2026-05-13T15:10:52+10:00,train
I00034515,Q002877,U01286,P00017,3,0,0,0,0,0,2026-05-13T15:11:04+10:00,train
I00034516,Q002877,U01286,P00039,4,0,0,0,0,1,2026-05-13T15:10:36+10:00,train
I00034517,Q002877,U01286,P00065,5,0,0,0,0,1,2026-05-13T15:10:55+10:00,train
I00034518,Q002877,U01286,P00044,6,0,0,0,0,0,2026-05-13T15:11:21+10:00,train
I00034519,Q002877,U01286,P00109,7,0,0,0,0,1,2026-05-13T15:11:23+10:00,train
I00034520,Q002877,U01286,P00079,8,0,0,0,0,1,2026-05-13T15:11:27+10:00,train
I00034521,Q002877,U01286,P00084,9,0,0,0,0,0,2026-05-13T15:11:29+10:00,train
I00034522,Q002877,U01286,P00053,10,0,0,0,0,0,2026-05-13T15:11:41+10:00,train
I00034523,Q002877,U01286,P00020,11,0,0,0,0,0,2026-05-13T15:11:33+10:00,train
I00034524,Q002877,U01286,P00060,12,0,0,0,0,0,2026-05-13T15:11:57+10:00,train
I00034525,Q002878,U01734,P00482,1,1,0,0,59.5,3,2026-05-13T15:41:13+10:00,train
I00034526,Q002878,U01734,P00549,2,0,0,0,0,0,2026-05-13T15:41:24+10:00,train
I00034527,Q002878,U01734,P00568,3,1,0,0,54.8,2,2026-05-13T15:41:47+10:00,train
I00034528,Q002878,U01734,P00550,4,0,0,0,0,1,2026-05-13T15:41:29+10:00,train
I00034529,Q002878,U01734,P00544,5,0,0,0,0,1,2026-05-13T15:42:04+10:00,train
I00034530,Q002878,U01734,P00510,6,1,0,0,32.9,2,2026-05-13T15:41:53+10:00,train
I00034531,Q002878,U01734,P00481,7,0,0,0,0,1,2026-05-13T15:42:02+10:00,train
