user_id,age_group,city_tier,price_sensitivity,preferred_brand,preferred_category,primary_use_case,created_at
U01506,25-34,新一线,0.4504,森屿,头戴耳机,学习办公,2025-06-07T09:00:00+10:00
U01507,18-24,一线,0.5523,云驰,头戴耳机,差旅通勤,2025-08-10T09:00:00+10:00
U01508,35-44,一线,0.7782,矩阵,头戴耳机,轻度游戏,2026-03-07T09:00:00+10:00
U01509,25-34,新一线,0.4981,矩阵,笔记本电脑,差旅通勤,2024-07-31T09:00:00+10:00
U01510,35-44,新一线,0.7957,矩阵,显示器,差旅通勤,2025-04-10T09:00:00+10:00
U01511,18-24,三线及以下,0.163,云驰,显示器,差旅通勤,2025-05-03T09:00:00+10:00
U01512,18-24,三线及以下,0.6508,极昼,头戴耳机,影音娱乐,2024-03-12T09:00:00+10:00
U01513,25-34,一线,0.9324,矩阵,键鼠套装,轻度游戏,2026-04-29T09:00:00+10:00
U01514,35-44,二线,0.1786,岚川,键鼠套装,差旅通勤,2024-12-01T09:00:00+10:00
U01515,25-34,新一线,0.8253,岚川,显示器,内容创作,2025-02-07T09:00:00+10:00
U01516,25-34,三线及以下,0.2773,极昼,智能手机,学习办公,2025-10-30T09:00:00+10:00
U01517,25-34,二线,0.7542,森屿,显示器,轻度游戏,2024-10-21T09:00:00+10:00
U01518,35-44,一线,0.6799,岚川,平板电脑,编程开发,2025-07-30T09:00:00+10:00
U01519,18-24,新一线,0.6663,澄光,显示器,轻度游戏,2024-06-23T09:00:00+10:00
U01520,35-44,新一线,0.5987,极昼,键鼠套装,轻度游戏,2025-04-05T09:00:00+10:00
U01521,18-24,一线,0.2278,云驰,智能手机,内容创作,2024-05-15T09:00:00+10:00
U01522,25-34,二线,0.2326,玄甲,键鼠套装,编程开发,2024-07-03T09:00:00+10:00
U01523,25-34,三线及以下,0.5936,云驰,智能手机,学习办公,2025-08-12T09:00:00+10:00
U01524,25-34,一线,0.2665,岚川,头戴耳机,差旅通勤,2024-07-08T09:00:00+10:00
U01525,25-34,一线,0.6053,星云,平板电脑,内容创作,2026-06-28T09:00:00+10:00
U01526,25-34,一线,0.3354,矩阵,键鼠套装,差旅通勤,2025-06-15T09:00:00+10:00
U01527,18-24,二线,0.1818,澄光,键鼠套装,编程开发,2025-05-27T09:00:00+10:00
U01528,35-44,新一线,0.1559,森屿,头戴耳机,学习办公,2026-01-10T09:00:00+10:00
U01529,18-24,三线及以下,0.257,玄甲,智能手机,轻度游戏,2025-10-10T09:00:00+10:00
U01530,25-34,二线,0.4926,澄光,键鼠套装,影音娱乐,2025-04-12T09:00:00+10:00
U01531,25-34,二线,0.3675,玄甲,头戴耳机,差旅通勤,2026-03-19T09:00:00+10:00
U01532,45+,一线,0.2906,森屿,头戴耳机,差旅通勤,2026-04-21T09:00:00+10:00
U01533,18-24,一线,0.5568,玄甲,平板电脑,编程开发,2024-05-26T09:00:00+10:00
U01534,45+,新一线,0.6962,澄光,平板电脑,内容创作,2025-03-04T09:00:00+10:00
U01535,25-34,二线,0.5663,玄甲,显示器,内容创作,2026-05-11T09:00:00+10:00
U01536,25-34,新一线,0.0978,澄光,平板电脑,轻度游戏,2024-06-25T09:00:00+10:00
U01537,25-34,二线,0.9301,岚川,笔记本电脑,学习办公,2024-03-25T09:00:00+10:00
U01538,45+,新一线,0.9334,云驰,显示器,内容创作,2026-02-03T09:00:00+10:00
U01539,25-34,二线,0.5052,森屿,显示器,编程开发,2025-07-28T09:00:00+10:00
U01540,25-34,一线,0.6625,澄光,智能手机,编程开发,2026-05-21T09:00:00+10:00
U01541,18-24,新一线,0.7898,云驰,显示器,轻度游戏,2025-02-07T09:00:00+10:00
U01542,18-24,二线,0.3937,星云,笔记本电脑,内容创作,2025-01-05T09:00:00+10:00
U01543,25-34,三线及以下,0.3669,森屿,头戴耳机,编程开发,2024-03-30T09:00:00+10:00
U01544,25-34,二线,0.4771,澄光,显示器,轻度游戏,2025-01-10T09:00:00+10:00
U01545,25-34,新一线,0.8099,玄甲,智能手机,轻度游戏,2024-03-22T09:00:00+10:00
U01546,25-34,新一线,0.2001,星云,智能手机,内容创作,2024-07-28T09:00:00+10:00
U01547,25-34,三线及以下,0.5801,矩阵,智能手机,轻度游戏,2025-12-07T09:00:00+10:00
U01548,18-24,新一线,0.8805,岚川,显示器,编程开发,2024-06-03T09:00:00+10:00
U01549,18-24,二线,0.1573,极昼,平板电脑,轻度游戏,2024-04-07T09:00:00+10:00
U01550,25-34,新一线,0.1752,岚川,显示器,差旅通勤,2024-10-06T09:00:00+10:00
U01551,25-34,新一线,0.5135,玄甲,平板电脑,轻度游戏,2024-08-25T09:00:00+10:00
U01552,35-44,二线,0.1588,极昼,键鼠套装,学习办公,2024-06-30T09:00:00+10:00
U01553,25-34,新一线,0.4738,矩阵,平板电脑,编程开发,2026-03-16T09:00:00+10:00
U01554,25-34,三线及以下,0.717,矩阵,键鼠套装,轻度游戏,2024-05-24T09:00:00+10:00
U01555,18-24,三线及以下,0.7023,矩阵,键鼠套装,轻度游戏,2025-04-15T09:00:00+10:00
U01556,18-24,一线,0.6292,玄甲,键鼠套装,内容创作,2024-11-08T09:00:00+10:00
U01557,25-34,一线,0.2831,玄甲,键鼠套装,影音娱乐,2026-04-27T09:00:00+10:00
U01558,25-34,二线,0.5875,矩阵,智能手机,内容创作,2024-11-07T09:00:00+10:00
U01559,18-24,新一线,0.7885,矩阵,智能手机,轻度游戏,2026-04-02T09:00:00+10:00
U01560,45+,新一线,0.5775,岚川,头戴耳机,学习办公,2024-04-12T09:00:00+10:00
U01561,25-34,二线,0.6605,岚川,键鼠套装,学习办公,2025-05-27T09:00:00+10:00
U01562,45+,一线,0.4383,岚川,显示器,差旅通勤,2025-05-01T09:00:00+10:00
U01563,18-24,二线,0.9616,岚川,头戴耳机,影音娱乐,2026-06-19T09:00:00+10:00
U01564,25-34,二线,0.7643,星云,笔记本电脑,影音娱乐,2024-10-16T09:00:00+10:00
U01565,25-34,二线,0.6375,星云,头戴耳机,编程开发,2024-05-13T09:00:00+10:00
U01566,45+,新一线,0.7969,云驰,笔记本电脑,差旅通勤,2026-07-24T09:00:00+10:00
U01567,18-24,三线及以下,0.4057,极昼,键鼠套装,内容创作,2026-05-22T09:00:00+10:00
U01568,25-34,二线,0.5756,玄甲,平板电脑,内容创作,2025-01-29T09:00:00+10:00
U01569,35-44,一线,0.4544,森屿,平板电脑,差旅通勤,2024-08-18T09:00:00+10:00
U01570,18-24,二线,0.6647,极昼,头戴耳机,差旅通勤,2024-11-01T09:00:00+10:00
U01571,35-44,三线及以下,0.3459,极昼,平板电脑,轻度游戏,2025-10-02T09:00:00+10:00
U01572,18-24,新一线,0.3946,星云,智能手机,内容创作,2025-11-07T09:00:00+10:00
U01573,25-34,二线,0.3379,矩阵,平板电脑,影音娱乐,2024-04-28T09:00:00+10:00
U01574,18-24,二线,0.3049,森屿,头戴耳机,内容创作,2026-03-22T09:00:00+10:00
U01575,25-34,二线,0.4057,云驰,头戴耳机,内容创作,2025-03-17T09:00:00+10:00
U01576,35-44,一线,0.606,星云,键鼠套装,内容创作,2025-02-04T09:00:00+10:00
U01577,25-34,一线,0.7446,澄光,平板电脑,学习办公,2024-07-04T09:00:00+10:00
U01578,45+,二线,0.7598,澄光,智能手机,轻度游戏,2025-07-19T09:00:00+10:00
U01579,18-24,二线,0.275,星云,平板电脑,学习办公,2025-06-23T09:00:00+10:00
U01580,25-34,一线,0.4875,矩阵,平板电脑,编程开发,2025-10-26T09:00:00+10:00
U01581,25-34,三线及以下,0.7286,云驰,头戴耳机,内容创作,2025-01-19T09:00:00+10:00
U01582,18-24,二线,0.4473,岚川,显示器,编程开发,2026-07-10T09:00:00+10:00
U01583,25-34,二线,0.5176,澄光,平板电脑,编程开发,2024-06-10T09:00:00+10:00
U01584,25-34,三线及以下,0.326,森屿,键鼠套装,编程开发,2025-07-24T09:00:00+10:00
U01585,45+,新一线,0.5754,矩阵,头戴耳机,内容创作,2026-05-30T09:00:00+10:00
U01586,18-24,三线及以下,0.1083,云驰,显示器,影音娱乐,2025-06-09T09:00:00+10:00
U01587,25-34,新一线,0.9312,森屿,头戴耳机,差旅通勤,2025-04-13T09:00:00+10:00
U01588,18-24,一线,0.24,森屿,智能手机,影音娱乐,2025-09-02T09:00:00+10:00
U01589,25-34,三线及以下,0.4482,矩阵,平板电脑,编程开发,2024-09-10T09:00:00+10:00
U01590,35-44,一线,0.8192,矩阵,笔记本电脑,影音娱乐,2025-03-19T09:00:00+10:00
U01591,25-34,一线,0.7394,云驰,键鼠套装,差旅通勤,2026-05-20T09:00:00+10:00
U01592,18-24,二线,0.6199,云驰,笔记本电脑,轻度游戏,2025-04-12T09:00:00+10:00
U01593,18-24,二线,0.9281,岚川,智能手机,编程开发,2024-09-11T09:00:00+10:00
U01594,25-34,一线,0.2134,澄光,键鼠套装,轻度游戏,2024-07-29T09:00:00+10:00
U01595,25-34,新一线,0.7692,岚川,键鼠套装,影音娱乐,2025-12-06T09:00:00+10:00
U01596,18-24,二线,0.1321,极昼,智能手机,学习办公,2025-11-05T09:00:00+10:00
U01597,18-24,新一线,0.9079,极昼,平板电脑,影音娱乐,2025-09-17T09:00:00+10:00
U01598,35-44,一线,0.3888,矩阵,智能手机,差旅通勤,2025-04-17T09:00:00+10:00
U01599,25-34,新一线,0.5384,星云,智能手机,差旅通勤,2024-10-21T09:00:00+10:00
U01600,35-44,三线及以下,0.1532,玄甲,显示器,编程开发,2026-05-05T09:00:00+10:00
U01601,18-24,新一线,0.7533,矩阵,笔记本电脑,编程开发,2024-03-31T09:00:00+10:00
U01602,18-24,二线,0.8857,极昼,平板电脑,影音娱乐,2024-08-20T09:00:00+10:00
U01603,25-34,三线及以下,0.4362,玄甲,笔记本电脑,差旅通勤,2025-08-26T09:00:00+10:00
U01604,25-34,二线,0.6577,星云,笔记本电脑,编程开发,2024-08-12T09:00:00+10:00
U01605,18-24,新一线,0.3173,矩阵,头戴耳机,学习办公,2024-08-08T09:00:00+10:00
U01606,25-34,新一线,0.3734,岚川,笔记本电脑,内容创作,2024-08-03T09:00:00+10:00
U01607,25-34,一线,0.5875,云驰,头戴耳机,轻度游戏,2025-11-07T09:00:00+10:00
U01608,35-44,二线,0.1213,极昼,键鼠套装,差旅通勤,2026-02-05T09:00:00+10:00
U01609,25-34,三线及以下,0.3978,极昼,显示器,编程开发,2026-04-04T09:00:00+10:00
U01610,45+,三线及以下,0.2311,玄甲,显示器,学习办公,2026-02-03T09:00:00+10:00
U01611,35-44,新一线,0.5496,云驰,笔记本电脑,内容创作,2026-01-21T09:00:00+10:00
U01612,18-24,新一线,0.7959,玄甲,显示器,编程开发,2024-07-29T09:00:00+10:00
U01613,45+,二线,0.3896,极昼,智能手机,内容创作,2025-08-22T09:00:00+10:00
U01614,35-44,一线,0.3096,岚川,笔记本电脑,学习办公,2026-07-18T09:00:00+10:00
U01615,18-24,新一线,0.316,森屿,键鼠套装,学习办公,2026-01-18T09:00:00+10:00
U01616,35-44,二线,0.1414,岚川,显示器,差旅通勤,2025-06-26T09:00:00+10:00
U01617,25-34,二线,0.4137,岚川,智能手机,编程开发,2026-02-10T09:00:00+10:00
U01618,35-44,二线,0.5014,森屿,笔记本电脑,差旅通勤,2024-09-05T09:00:00+10:00
U01619,25-34,三线及以下,0.8222,岚川,显示器,学习办公,2025-12-28T09:00:00+10:00
U01620,18-24,新一线,0.4035,澄光,头戴耳机,轻度游戏,2025-01-16T09:00:00+10:00
U01621,18-24,三线及以下,0.3407,极昼,智能手机,轻度游戏,2026-07-16T09:00:00+10:00
U01622,25-34,二线,0.5515,澄光,笔记本电脑,学习办公,2025-02-19T09:00:00+10:00
U01623,18-24,二线,0.2525,岚川,头戴耳机,轻度游戏,2025-01-17T09:00:00+10:00
U01624,25-34,二线,0.6344,云驰,头戴耳机,轻度游戏,2025-06-06T09:00:00+10:00
U01625,18-24,新一线,0.5671,矩阵,笔记本电脑,轻度游戏,2024-12-13T09:00:00+10:00
U01626,18-24,三线及以下,0.3525,森屿,显示器,轻度游戏,2026-03-07T09:00:00+10:00
U01627,25-34,二线,0.8587,云驰,显示器,差旅通勤,2024-04-23T09:00:00+10:00
U01628,35-44,二线,0.8125,岚川,笔记本电脑,影音娱乐,2025-12-30T09:00:00+10:00
U01629,18-24,三线及以下,0.6383,云驰,智能手机,学习办公,2025-09-05T09:00:00+10:00
U01630,35-44,新一线,0.7547,云驰,头戴耳机,编程开发,2024-03-26T09:00:00+10:00
U01631,18-24,新一线,0.2926,星云,头戴耳机,编程开发,2024-09-07T09:00:00+10:00
U01632,25-34,三线及以下,0.8766,云驰,显示器,编程开发,2024-10-18T09:00:00+10:00
U01633,18-24,新一线,0.7545,矩阵,头戴耳机,差旅通勤,2026-06-14T09:00:00+10:00
U01634,25-34,一线,0.7363,云驰,智能手机,编程开发,2024-08-03T09:00:00+10:00
U01635,25-34,二线,0.8704,澄光,显示器,学习办公,2024-12-08T09:00:00+10:00
U01636,25-34,新一线,0.0954,岚川,键鼠套装,影音娱乐,2026-04-20T09:00:00+10:00
U01637,35-44,三线及以下,0.8255,云驰,平板电脑,差旅通勤,2025-02-04T09:00:00+10:00
U01638,35-44,新一线,0.4038,澄光,头戴耳机,编程开发,2026-03-13T09:00:00+10:00
U01639,35-44,一线,0.5726,矩阵,智能手机,差旅通勤,2026-06-21T09:00:00+10:00
U01640,18-24,二线,0.6046,星云,智能手机,学习办公,2025-04-11T09:00:00+10:00
U01641,25-34,二线,0.7919,星云,智能手机,学习办公,2025-08-14T09:00:00+10:00
U01642,18-24,三线及以下,0.5487,岚川,显示器,内容创作,2025-06-03T09:00:00+10:00
U01643,18-24,新一线,0.5213,矩阵,显示器,差旅通勤,2025-08-28T09:00:00+10:00
U01644,18-24,二线,0.775,云驰,键鼠套装,影音娱乐,2026-05-08T09:00:00+10:00
U01645,18-24,新一线,0.3093,矩阵,智能手机,编程开发,2024-04-21T09:00:00+10:00
U01646,25-34,一线,0.3683,森屿,平板电脑,差旅通勤,2025-05-27T09:00:00+10:00
U01647,18-24,二线,0.37,矩阵,笔记本电脑,轻度游戏,2026-04-28T09:00:00+10:00
U01648,25-34,二线,0.7947,澄光,平板电脑,轻度游戏,2025-07-27T09:00:00+10:00
U01649,35-44,三线及以下,0.7272,极昼,笔记本电脑,差旅通勤,2025-01-09T09:00:00+10:00
U01650,45+,三线及以下,0.0722,玄甲,平板电脑,轻度游戏,2025-09-24T09:00:00+10:00
U01651,25-34,二线,0.8367,矩阵,显示器,轻度游戏,2024-05-29T09:00:00+10:00
U01652,45+,二线,0.7438,澄光,显示器,学习办公,2024-12-26T09:00:00+10:00
U01653,18-24,三线及以下,0.393,极昼,键鼠套装,编程开发,2025-11-02T09:00:00+10:00
U01654,35-44,三线及以下,0.6789,岚川,智能手机,影音娱乐,2025-05-07T09:00:00+10:00
U01655,18-24,一线,0.1577,岚川,智能手机,影音娱乐,2025-06-05T09:00:00+10:00
U01656,35-44,一线,0.4528,澄光,显示器,编程开发,2025-07-22T09:00:00+10:00
U01657,18-24,二线,0.811,岚川,笔记本电脑,编程开发,2025-07-12T09:00:00+10:00
U01658,18-24,三线及以下,0.2724,云驰,智能手机,轻度游戏,2024-09-21T09:00:00+10:00
U01659,25-34,一线,0.6659,极昼,键鼠套装,编程开发,2026-04-28T09:00:00+10:00
U01660,25-34,新一线,0.5806,云驰,平板电脑,编程开发,2025-12-01T09:00:00+10:00
U01661,18-24,一线,0.6056,星云,键鼠套装,学习办公,2025-01-03T09:00:00+10:00
U01662,25-34,新一线,0.708,星云,键鼠套装,学习办公,2025-03-19T09:00:00+10:00
U01663,25-34,新一线,0.7093,玄甲,智能手机,差旅通勤,2025-05-09T09:00:00+10:00
U01664,45+,新一线,0.2861,澄光,平板电脑,内容创作,2024-07-27T09:00:00+10:00
U01665,25-34,一线,0.8034,极昼,键鼠套装,内容创作,2025-10-09T09:00:00+10:00
U01666,25-34,新一线,0.1575,玄甲,键鼠套装,编程开发,2024-05-05T09:00:00+10:00
U01667,35-44,新一线,0.5641,森屿,显示器,编程开发,2024-05-04T09:00:00+10:00
U01668,25-34,一线,0.7671,岚川,键鼠套装,学习办公,2024-05-30T09:00:00+10:00
U01669,35-44,一线,0.6273,矩阵,智能手机,内容创作,2025-05-23T09:00:00+10:00
U01670,18-24,三线及以下,0.6576,星云,智能手机,内容创作,2025-03-12T09:00:00+10:00
U01671,25-34,二线,0.1389,岚川,键鼠套装,学习办公,2024-03-12T09:00:00+10:00
U01672,25-34,新一线,0.7748,岚川,智能手机,编程开发,2026-03-24T09:00:00+10:00
U01673,35-44,新一线,0.6498,极昼,智能手机,差旅通勤,2025-09-30T09:00:00+10:00
U01674,25-34,二线,0.8374,澄光,显示器,编程开发,2025-12-31T09:00:00+10:00
U01675,35-44,二线,0.2368,岚川,智能手机,差旅通勤,2024-06-08T09:00:00+10:00
U01676,25-34,三线及以下,0.7448,岚川,头戴耳机,影音娱乐,2024-08-05T09:00:00+10:00
U01677,35-44,新一线,0.748,矩阵,头戴耳机,学习办公,2025-09-28T09:00:00+10:00
U01678,25-34,三线及以下,0.4346,极昼,头戴耳机,影音娱乐,2025-09-09T09:00:00+10:00
U01679,25-34,二线,0.9539,极昼,智能手机,差旅通勤,2024-06-21T09:00:00+10:00
U01680,18-24,一线,0.6403,森屿,显示器,编程开发,2026-05-29T09:00:00+10:00
U01681,35-44,三线及以下,0.3914,矩阵,笔记本电脑,影音娱乐,2025-05-09T09:00:00+10:00
U01682,18-24,一线,0.6284,极昼,笔记本电脑,影音娱乐,2026-05-13T09:00:00+10:00
U01683,18-24,二线,0.2612,云驰,键鼠套装,编程开发,2025-05-08T09:00:00+10:00
U01684,18-24,三线及以下,0.5516,星云,平板电脑,差旅通勤,2025-03-18T09:00:00+10:00
U01685,25-34,新一线,0.684,极昼,平板电脑,编程开发,2025-11-21T09:00:00+10:00
U01686,45+,一线,0.4216,森屿,头戴耳机,编程开发,2026-07-19T09:00:00+10:00
U01687,25-34,新一线,0.4103,森屿,平板电脑,影音娱乐,2025-01-16T09:00:00+10:00
U01688,18-24,二线,0.9069,云驰,头戴耳机,差旅通勤,2026-04-01T09:00:00+10:00
U01689,35-44,一线,0.3586,星云,显示器,内容创作,2025-01-25T09:00:00+10:00
U01690,35-44,二线,0.8515,矩阵,键鼠套装,影音娱乐,2025-08-19T09:00:00+10:00
U01691,25-34,三线及以下,0.5695,矩阵,键鼠套装,轻度游戏,2024-07-30T09:00:00+10:00
U01692,18-24,一线,0.7348,云驰,头戴耳机,编程开发,2025-09-29T09:00:00+10:00
U01693,18-24,新一线,0.7162,极昼,平板电脑,编程开发,2024-03-20T09:00:00+10:00
U01694,45+,新一线,0.8034,森屿,显示器,编程开发,2025-11-21T09:00:00+10:00
U01695,18-24,二线,0.2334,森屿,平板电脑,学习办公,2026-03-18T09:00:00+10:00
U01696,45+,新一线,0.5383,玄甲,键鼠套装,编程开发,2024-05-24T09:00:00+10:00
U01697,25-34,一线,0.4987,岚川,头戴耳机,编程开发,2024-04-24T09:00:00+10:00
U01698,18-24,一线,0.1516,岚川,笔记本电脑,学习办公,2024-03-19T09:00:00+10:00
U01699,25-34,二线,0.2879,矩阵,头戴耳机,编程开发,2024-12-28T09:00:00+10:00
U01700,18-24,三线及以下,0.4185,星云,笔记本电脑,影音娱乐,2026-01-15T09:00:00+10:00
U01701,25-34,三线及以下,0.2927,云驰,笔记本电脑,轻度游戏,2024-11-17T09:00:00+10:00
U01702,25-34,新一线,0.8717,森屿,键鼠套装,内容创作,2025-05-27T09:00:00+10:00
U01703,25-34,二线,0.373,岚川,平板电脑,内容创作,2025-08-05T09:00:00+10:00
U01704,18-24,二线,0.1957,玄甲,笔记本电脑,轻度游戏,2026-05-26T09:00:00+10:00
U01705,45+,二线,0.6933,澄光,头戴耳机,轻度游戏,2025-07-29T09:00:00+10:00
U01706,25-34,新一线,0.3117,矩阵,智能手机,差旅通勤,2025-12-02T09:00:00+10:00
U01707,25-34,二线,0.4048,玄甲,显示器,影音娱乐,2026-03-19T09:00:00+10:00
U01708,18-24,三线及以下,0.6493,玄甲,智能手机,影音娱乐,2025-04-10T09:00:00+10:00
U01709,35-44,三线及以下,0.497,澄光,笔记本电脑,影音娱乐,2026-02-14T09:00:00+10:00
U01710,18-24,一线,0.2306,星云,平板电脑,影音娱乐,2024-03-17T09:00:00+10:00
U01711,25-34,一线,0.2,澄光,笔记本电脑,编程开发,2025-08-31T09:00:00+10:00
U01712,25-34,新一线,0.6064,岚川,智能手机,学习办公,2024-05-25T09:00:00+10:00
U01713,35-44,一线,0.7658,极昼,键鼠套装,编程开发,2025-06-17T09:00:00+10:00
U01714,25-34,二线,0.4808,森屿,平板电脑,内容创作,2024-05-24T09:00:00+10:00
U01715,25-34,新一线,0.8689,岚川,头戴耳机,轻度游戏,2026-05-05T09:00:00+10:00
U01716,25-34,二线,0.8337,岚川,笔记本电脑,影音娱乐,2024-04-07T09:00:00+10:00
U01717,25-34,二线,0.4055,星云,平板电脑,学习办公,2026-05-13T09:00:00+10:00
U01718,25-34,二线,0.6167,玄甲,键鼠套装,编程开发,2024-11-16T09:00:00+10:00
U01719,18-24,三线及以下,0.5998,澄光,智能手机,轻度游戏,2025-09-01T09:00:00+10:00
U01720,35-44,新一线,0.2677,岚川,平板电脑,影音娱乐,2024-07-23T09:00:00+10:00
U01721,25-34,二线,0.655,森屿,笔记本电脑,内容创作,2026-01-18T09:00:00+10:00
U01722,25-34,二线,0.4833,岚川,键鼠套装,编程开发,2025-03-23T09:00:00+10:00
U01723,18-24,二线,0.8819,澄光,键鼠套装,学习办公,2025-03-11T09:00:00+10:00
U01724,18-24,二线,0.4122,森屿,智能手机,轻度游戏,2024-10-01T09:00:00+10:00
U01725,25-34,二线,0.2508,玄甲,智能手机,轻度游戏,2026-01-16T09:00:00+10:00
U01726,25-34,一线,0.3586,森屿,笔记本电脑,差旅通勤,2025-12-14T09:00:00+10:00
U01727,25-34,二线,0.3531,玄甲,平板电脑,轻度游戏,2025-11-24T09:00:00+10:00
U01728,45+,一线,0.142,矩阵,智能手机,轻度游戏,2024-10-31T09:00:00+10:00
U01729,25-34,二线,0.2081,极昼,平板电脑,差旅通勤,2025-11-20T09:00:00+10:00
U01730,18-24,三线及以下,0.5742,云驰,平板电脑,内容创作,2025-12-06T09:00:00+10:00
U01731,35-44,三线及以下,0.798,云驰,键鼠套装,影音娱乐,2024-09-10T09:00:00+10:00
U01732,18-24,一线,0.309,星云,头戴耳机,内容创作,2025-12-29T09:00:00+10:00
U01733,25-34,二线,0.4369,星云,笔记本电脑,差旅通勤,2024-12-12T09:00:00+10:00
U01734,18-24,新一线,0.2663,星云,笔记本电脑,影音娱乐,2025-03-07T09:00:00+10:00
U01735,25-34,二线,0.14,玄甲,平板电脑,编程开发,2025-07-13T09:00:00+10:00
U01736,25-34,二线,0.4691,森屿,键鼠套装,编程开发,2024-03-21T09:00:00+10:00
U01737,45+,三线及以下,0.3052,星云,键鼠套装,轻度游戏,2025-03-06T09:00:00+10:00
