product_id,category,brand,name,price,original_price,rating,review_count,sales_count,stock,performance,battery,portability,display,camera,audio,gaming,office,connectivity,quality,sustainability,release_days,description,highlights,limitations
P00467,头戴耳机,玄甲,玄甲 Max 27,1399,1599,4.6,16,99,1408,0.3146,0.3711,0.5776,0.6056,0.3344,0.6234,0.4632,0.2992,0.8033,0.7196,0.4364,400,面向编程开发场景的头戴耳机，主打连接稳定、品质可靠、音质和降噪好。,连接稳定、品质可靠、音质和降噪好,若特别在意续航持久，建议对比同价位其他型号。
P00468,头戴耳机,云驰,云驰 Neo 28,1399,1599,4.3,76,827,852,0.4264,0.6532,0.5149,0.3026,0.292,0.6942,0.3193,0.552,0.6086,0.5784,0.6573,31,面向轻度游戏场景的头戴耳机，主打音质和降噪好、续航持久、连接稳定。,音质和降噪好、续航持久、连接稳定,若特别在意轻便易携带，建议对比同价位其他型号。
P00469,头戴耳机,森屿,森屿 S 29,699,799,4.4,243,1464,427,0.3249,0.2434,0.3067,0.4861,0.1202,0.4531,0.1181,0.0818,0.5721,0.4185,0.4567,279,面向编程开发场景的头戴耳机，主打连接稳定、音质和降噪好、品质可靠。,连接稳定、音质和降噪好、品质可靠,若特别在意续航持久，建议对比同价位其他型号。
P00470,头戴耳机,矩阵,矩阵 One 30,1199,1299,4.1,24,223,1301,0.3557,0.3986,0.5788,0.256,0.5493,0.7311,0.5276,0.4535,0.5853,0.4256,0.3028,687,面向内容创作场景的头戴耳机，主打音质和降噪好、连接稳定、轻便易携带。,音质和降噪好、连接稳定、轻便易携带,若特别在意续航持久，建议对比同价位其他型号。
P00471,头戴耳机,云驰,云驰 Go 31,1399,1499,4.3,234,2455,256,0.6342,0.7383,0.737,0.4504,0.3385,0.586,0.7274,0.2649,0.6068,0.4744,0.337,544,面向学习办公场景的头戴耳机，主打续航持久、轻便易携带、连接稳定。,续航持久、轻便易携带、连接稳定,若特别在意品质可靠，建议对比同价位其他型号。
P00472,头戴耳机,极昼,极昼 Studio 32,999,1199,4.1,76,439,664,0.272,0.512,0.6715,0.4265,0.0965,0.4536,0.5691,0.5874,0.5265,0.2909,0.202,295,面向轻度游戏场景的头戴耳机，主打轻便易携带、连接稳定、续航持久。,轻便易携带、连接稳定、续航持久,若特别在意品质可靠，建议对比同价位其他型号。
P00473,头戴耳机,岚川,岚川 Air 33,2099,2199,4.3,47,317,975,0.7864,1.0,0.7886,0.7801,0.7168,0.8232,0.689,0.5747,0.8109,0.6424,0.6659,560,面向学习办公场景的头戴耳机，主打续航持久、音质和降噪好、连接稳定。,续航持久、音质和降噪好、连接稳定,若特别在意品质可靠，建议对比同价位其他型号。
P00474,头戴耳机,岚川,岚川 Pro 34,2899,3299,4.9,44,296,314,0.8178,0.9712,0.8379,0.5293,1.0,0.8916,0.7942,0.6179,0.6643,0.7963,0.7091,340,面向差旅通勤场景的头戴耳机，主打续航持久、音质和降噪好、轻便易携带。,续航持久、音质和降噪好、轻便易携带,若特别在意连接稳定，建议对比同价位其他型号。
P00475,头戴耳机,玄甲,玄甲 Max 35,2299,2699,4.6,42,699,1763,0.4597,0.7387,0.7074,0.3627,0.6802,0.9704,0.8253,0.7859,0.7344,0.7551,0.9789,770,面向学习办公场景的头戴耳机，主打音质和降噪好、品质可靠、续航持久。,音质和降噪好、品质可靠、续航持久,若特别在意轻便易携带，建议对比同价位其他型号。
P00476,头戴耳机,玄甲,玄甲 Neo 36,899,899,4.3,321,2350,1626,0.5708,0.4454,0.5127,0.5939,0.4101,0.2619,0.4189,0.2144,0.4571,0.4984,0.4218,842,面向影音娱乐场景的头戴耳机，主打轻便易携带、品质可靠、连接稳定。,轻便易携带、品质可靠、连接稳定,若特别在意音质和降噪好，建议对比同价位其他型号。
P00477,头戴耳机,星云,星云 S 37,1399,1499,4.5,24,160,993,0.4998,0.4751,0.6702,0.4288,0.4926,0.5184,0.2779,0.4184,0.6176,0.7575,0.5345,300,面向轻度游戏场景的头戴耳机，主打品质可靠、轻便易携带、连接稳定。,品质可靠、轻便易携带、连接稳定,若特别在意续航持久，建议对比同价位其他型号。
P00478,头戴耳机,云驰,云驰 One 38,799,899,3.8,28,335,1455,0.2337,0.5074,0.2361,0.2126,0.4699,0.3621,0.1849,0.1725,0.4484,0.1071,0.435,152,面向轻度游戏场景的头戴耳机，主打续航持久、连接稳定、音质和降噪好。,续航持久、连接稳定、音质和降噪好,若特别在意品质可靠，建议对比同价位其他型号。
P00479,头戴耳机,极昼,极昼 Go 39,1699,1999,4.3,31,751,1410,0.6888,0.6096,0.6303,0.7868,0.5075,0.5326,0.6118,0.419,0.679,0.7285,0.6289,348,面向编程开发场景的头戴耳机，主打品质可靠、连接稳定、轻便易携带。,品质可靠、连接稳定、轻便易携带,若特别在意音质和降噪好，建议对比同价位其他型号。
P00480,头戴耳机,澄光,澄光 Studio 40,1599,1799,4.3,93,527,1659,0.4624,0.3778,0.4112,0.681,0.2065,0.4677,0.6187,0.4802,0.4329,0.4832,0.6186,883,面向编程开发场景的头戴耳机，主打品质可靠、音质和降噪好、连接稳定。,品质可靠、音质和降噪好、连接稳定,若特别在意续航持久，建议对比同价位其他型号。
P00481,显示器,星云,星云 Air 10,3499,3899,4.6,40,503,407,0.3709,0.7509,0.4863,0.671,0.5767,0.4402,0.7057,0.5912,0.6368,0.6321,0.5236,346,面向学习办公场景的显示器，主打游戏体验稳定、屏幕素质好、连接稳定。,游戏体验稳定、屏幕素质好、连接稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00482,显示器,云驰,云驰 Pro 11,2099,2199,3.9,825,5918,1542,0.4578,0.4533,0.4748,0.4666,0.2385,0.3308,0.4913,0.302,0.5181,0.3825,0.3424,475,面向内容创作场景的显示器，主打连接稳定、游戏体验稳定、屏幕素质好。,连接稳定、游戏体验稳定、屏幕素质好,若特别在意办公效率高，建议对比同价位其他型号。
P00483,显示器,森屿,森屿 Max 12,3699,4399,4.7,21,134,304,0.5272,0.5398,0.8054,0.8034,0.6222,0.3271,0.871,0.7369,0.5841,0.6989,0.5441,582,面向影音娱乐场景的显示器，主打游戏体验稳定、屏幕素质好、办公效率高。,游戏体验稳定、屏幕素质好、办公效率高,若特别在意连接稳定，建议对比同价位其他型号。
P00484,显示器,岚川,岚川 Neo 13,1599,1799,4.4,16,107,455,0.2407,0.3518,0.4956,0.5805,0.4406,0.3472,0.3848,0.4528,0.1633,0.6569,0.5042,750,面向学习办公场景的显示器，主打品质可靠、屏幕素质好、办公效率高。,品质可靠、屏幕素质好、办公效率高,若特别在意连接稳定，建议对比同价位其他型号。
P00485,显示器,玄甲,玄甲 S 14,4999,5399,4.7,8,83,887,0.7571,0.8994,0.8395,0.7231,0.6545,0.9825,0.9065,0.8492,0.8478,0.7125,0.6198,588,面向编程开发场景的显示器，主打游戏体验稳定、办公效率高、连接稳定。,游戏体验稳定、办公效率高、连接稳定,若特别在意品质可靠，建议对比同价位其他型号。
P00486,显示器,澄光,澄光 One 15,3899,4099,4.7,8,85,356,0.8932,0.5345,0.8693,0.6968,0.606,0.8437,0.6376,0.69,0.8061,0.6922,0.691,120,面向差旅通勤场景的显示器，主打连接稳定、屏幕素质好、品质可靠。,连接稳定、屏幕素质好、品质可靠,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00487,显示器,云驰,云驰 Go 16,3799,3899,4.3,138,970,450,0.7525,0.706,0.5573,0.6879,0.7391,0.6787,0.7231,0.7989,0.6824,0.8297,0.6976,557,面向内容创作场景的显示器，主打品质可靠、办公效率高、游戏体验稳定。,品质可靠、办公效率高、游戏体验稳定,若特别在意连接稳定，建议对比同价位其他型号。
P00488,显示器,矩阵,矩阵 Studio 17,1099,1299,4.4,124,972,1438,0.4071,0.3888,0.5256,0.4597,0.3692,0.369,0.403,0.4243,0.4335,0.5165,0.2287,467,面向编程开发场景的显示器，主打品质可靠、屏幕素质好、连接稳定。,品质可靠、屏幕素质好、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00489,显示器,岚川,岚川 Air 18,1499,1799,4.0,103,2448,1709,0.2047,0.1128,0.2629,0.277,0.6646,0.3032,0.4379,0.4328,0.3879,0.4729,0.2304,374,面向影音娱乐场景的显示器，主打品质可靠、游戏体验稳定、办公效率高。,品质可靠、游戏体验稳定、办公效率高,若特别在意屏幕素质好，建议对比同价位其他型号。
P00490,显示器,星云,星云 Pro 19,4899,5799,4.7,8,148,1433,0.8177,0.7444,0.6354,0.8425,0.7625,0.5004,1.0,1.0,0.7677,0.7899,0.7283,361,面向编程开发场景的显示器，主打游戏体验稳定、办公效率高、屏幕素质好。,游戏体验稳定、办公效率高、屏幕素质好,若特别在意连接稳定，建议对比同价位其他型号。
P00491,显示器,矩阵,矩阵 Max 20,1299,1399,4.1,45,269,936,0.2611,0.3299,0.4261,0.3482,0.1088,0.2845,0.3564,0.6823,0.7014,0.4964,0.4577,59,面向轻度游戏场景的显示器，主打连接稳定、办公效率高、品质可靠。,连接稳定、办公效率高、品质可靠,若特别在意屏幕素质好，建议对比同价位其他型号。
P00492,显示器,森屿,森屿 Neo 21,1299,1499,4.3,11,163,1582,0.4484,0.2987,0.1605,0.3875,0.4817,0.3847,0.5153,0.3178,0.6644,0.5442,0.2402,282,面向轻度游戏场景的显示器，主打连接稳定、品质可靠、游戏体验稳定。,连接稳定、品质可靠、游戏体验稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00493,显示器,玄甲,玄甲 S 22,2599,2999,4.4,25,141,322,0.4664,0.4703,0.2483,0.6358,0.4286,0.5449,0.5236,0.4444,0.6454,0.5539,0.6005,444,面向影音娱乐场景的显示器，主打连接稳定、屏幕素质好、品质可靠。,连接稳定、屏幕素质好、品质可靠,若特别在意办公效率高，建议对比同价位其他型号。
P00494,显示器,澄光,澄光 One 23,1499,1599,4.3,43,853,1073,0.1085,0.2524,0.2502,0.2488,0.5486,0.4008,0.4865,0.6229,0.3522,0.463,0.4896,723,面向差旅通勤场景的显示器，主打办公效率高、游戏体验稳定、品质可靠。,办公效率高、游戏体验稳定、品质可靠,若特别在意屏幕素质好，建议对比同价位其他型号。
P00495,显示器,森屿,森屿 Go 24,3299,3699,4.6,47,1022,701,0.3337,0.683,0.6991,0.6349,0.4169,0.4576,0.5691,0.8106,0.7179,0.7358,0.4088,404,面向内容创作场景的显示器，主打办公效率高、品质可靠、连接稳定。,办公效率高、品质可靠、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00496,显示器,极昼,极昼 Studio 25,2099,2299,4.1,63,1456,457,0.4196,0.5255,0.3019,0.4423,0.3811,0.4433,0.7103,0.4957,0.3185,0.4398,0.2321,116,面向学习办公场景的显示器，主打游戏体验稳定、办公效率高、屏幕素质好。,游戏体验稳定、办公效率高、屏幕素质好,若特别在意连接稳定，建议对比同价位其他型号。
P00497,显示器,森屿,森屿 Air 26,3699,4199,4.6,835,4971,162,0.6123,0.6674,0.7869,0.9382,0.499,0.7634,0.6006,0.7461,0.4636,0.8054,0.5045,691,面向影音娱乐场景的显示器，主打屏幕素质好、品质可靠、办公效率高。,屏幕素质好、品质可靠、办公效率高,若特别在意连接稳定，建议对比同价位其他型号。
P00498,显示器,矩阵,矩阵 Pro 27,5799,6299,4.4,217,1574,1086,0.5984,0.7419,0.8466,0.9562,0.8532,0.6732,0.7336,0.8599,0.9078,0.5405,0.8534,13,面向编程开发场景的显示器，主打屏幕素质好、连接稳定、办公效率高。,屏幕素质好、连接稳定、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00499,显示器,玄甲,玄甲 Max 28,2199,2599,4.3,62,821,373,0.404,0.3471,0.302,0.7949,0.3791,0.6013,0.6878,0.5832,0.4855,0.6309,0.4115,665,面向编程开发场景的显示器，主打屏幕素质好、游戏体验稳定、品质可靠。,屏幕素质好、游戏体验稳定、品质可靠,若特别在意连接稳定，建议对比同价位其他型号。
P00500,显示器,云驰,云驰 Neo 29,1599,1799,4.5,220,1241,893,0.3745,0.5127,0.4465,0.5371,0.2065,0.4101,0.2657,0.4232,0.3055,0.552,0.3076,253,面向学习办公场景的显示器，主打品质可靠、屏幕素质好、办公效率高。,品质可靠、屏幕素质好、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00501,显示器,森屿,森屿 S 30,2699,2999,4.6,431,3027,686,0.2338,0.3569,0.4225,0.52,0.6123,0.4874,0.4202,0.58,0.7586,0.5901,0.5235,636,面向学习办公场景的显示器，主打连接稳定、品质可靠、办公效率高。,连接稳定、品质可靠、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00502,显示器,云驰,云驰 One 31,5299,6199,4.9,11,100,1280,0.8302,0.4358,0.7141,0.7959,0.6477,0.7359,1.0,1.0,0.8639,0.9277,0.8658,612,面向轻度游戏场景的显示器，主打游戏体验稳定、办公效率高、品质可靠。,游戏体验稳定、办公效率高、品质可靠,若特别在意屏幕素质好，建议对比同价位其他型号。
P00503,显示器,矩阵,矩阵 Go 32,3999,4699,4.7,11,196,969,0.6762,0.7638,0.8727,0.7211,0.6332,0.3912,0.9845,0.8386,0.797,0.885,0.6609,66,面向轻度游戏场景的显示器，主打游戏体验稳定、品质可靠、办公效率高。,游戏体验稳定、品质可靠、办公效率高,若特别在意屏幕素质好，建议对比同价位其他型号。
P00504,显示器,矩阵,矩阵 Studio 33,3599,4299,4.6,153,1964,1568,0.6252,0.3442,0.6859,0.8093,0.3739,0.5729,0.5055,0.5438,0.9024,0.7758,0.5514,862,面向差旅通勤场景的显示器，主打连接稳定、屏幕素质好、品质可靠。,连接稳定、屏幕素质好、品质可靠,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00505,显示器,玄甲,玄甲 Air 34,3399,3999,4.5,16,97,334,0.5804,0.3873,0.4115,0.6801,0.4391,0.4626,0.3555,0.6058,0.3637,0.6501,0.5166,405,面向编程开发场景的显示器，主打屏幕素质好、品质可靠、办公效率高。,屏幕素质好、品质可靠、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00506,显示器,澄光,澄光 Pro 35,2399,2899,4.6,531,3099,396,0.5787,0.4125,0.3224,0.5932,0.4153,0.6357,0.4814,0.6839,0.5618,0.7594,0.2066,329,面向内容创作场景的显示器，主打品质可靠、办公效率高、屏幕素质好。,品质可靠、办公效率高、屏幕素质好,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00507,显示器,澄光,澄光 Max 36,5199,5699,4.6,80,723,214,0.8884,0.6663,0.9977,0.7847,0.7323,0.5895,0.973,0.8942,0.8567,0.8727,0.5787,80,面向影音娱乐场景的显示器，主打游戏体验稳定、办公效率高、品质可靠。,游戏体验稳定、办公效率高、品质可靠,若特别在意屏幕素质好，建议对比同价位其他型号。
P00508,显示器,云驰,云驰 Neo 37,4099,4499,4.4,99,1389,390,0.6559,0.4032,0.4679,0.7401,0.7682,0.7478,0.863,0.7823,0.9082,0.5558,0.8012,745,面向轻度游戏场景的显示器，主打连接稳定、游戏体验稳定、办公效率高。,连接稳定、游戏体验稳定、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00509,显示器,森屿,森屿 S 38,799,899,3.9,78,793,292,0.4119,0.2908,0.2898,0.3995,0.5489,0.3058,0.6403,0.5234,0.4206,0.2328,0.3752,169,面向内容创作场景的显示器，主打游戏体验稳定、办公效率高、连接稳定。,游戏体验稳定、办公效率高、连接稳定,若特别在意品质可靠，建议对比同价位其他型号。
P00510,显示器,星云,星云 One 39,2599,2899,4.1,125,1201,1775,0.4155,0.4056,0.7616,0.6767,0.4338,0.6702,0.7092,0.7246,0.8357,0.4818,0.4068,703,面向学习办公场景的显示器，主打连接稳定、办公效率高、游戏体验稳定。,连接稳定、办公效率高、游戏体验稳定,若特别在意品质可靠，建议对比同价位其他型号。
P00511,显示器,星云,星云 Go 40,3099,3599,4.3,764,6184,1797,0.5312,0.6815,0.4523,0.7045,0.5819,0.4701,0.4558,0.2265,0.4065,0.5726,0.629,266,面向影音娱乐场景的显示器，主打屏幕素质好、品质可靠、游戏体验稳定。,屏幕素质好、品质可靠、游戏体验稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00512,显示器,矩阵,矩阵 Studio 41,4599,5199,4.4,515,3677,966,0.7448,0.7307,0.7463,0.6974,0.6838,0.6886,1.0,0.7283,0.7453,0.6699,0.6481,813,面向影音娱乐场景的显示器，主打游戏体验稳定、连接稳定、办公效率高。,游戏体验稳定、连接稳定、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00513,显示器,岚川,岚川 Air 42,1599,1699,4.3,48,485,596,0.3292,0.5452,0.3372,0.3337,0.4629,0.3477,0.6347,0.2962,0.3216,0.6051,0.4048,788,面向差旅通勤场景的显示器，主打游戏体验稳定、品质可靠、屏幕素质好。,游戏体验稳定、品质可靠、屏幕素质好,若特别在意办公效率高，建议对比同价位其他型号。
